TITLE,NEIGHBORHOOD,CITY,SQUARE METERS,NUM OF ROOMS,STREET NAME,ADDRESS,STREET NUM,DISTRICT CODE,DISTRICT,RENT PRICE,RENT PRICE BY SQ METER,RENT BY ROOM,ENERGY CERTIFICATE
Piso en venta en Goya,BARRIO DE SALAMANCA,Madrid,118,4,,,,15,CIUDAD LINEAL,1897,16,474,F
Piso en venta en avenida de los Toreros,GUINDALERA,Madrid,150,4,Avenida de los Toreros,Avenida de los Toreros,,15,CIUDAD LINEAL,1689,11,422,
Piso en venta en calle de Alcalá,RECOLETOS,Madrid,270,4,Calle de Alcalá,Calle de Alcalá,,15,CIUDAD LINEAL,26192,97,6548,E
Piso en venta en calle de Jorge Juan,GOYA,Madrid,65,2,Calle de Jorge Juan,Calle de Jorge Juan,,15,CIUDAD LINEAL,1678,25,839,C
Piso en venta en avenida de América,GUINDALERA,Madrid,211,4,Avenida de América,Avenida de América,,15,CIUDAD LINEAL,1896,8,474,F
Piso en venta en Lista,BARRIO DE SALAMANCA,Madrid,118,3,,,,15,CIUDAD LINEAL,2369,20,789,
Piso en venta en calle del General Pardiñas,GOYA,Madrid,50,2,Calle del General Pardiñas,Calle del General Pardiñas,,15,CIUDAD LINEAL,1262,25,631,
Ático en venta en calle del Conde de Peñalver,LISTA,Madrid,63,2,Calle del Conde de Peñalver,Calle del Conde de Peñalver,,15,CIUDAD LINEAL,1414,22,707,D
Piso en venta en calle de Jorge Juan,GOYA,Madrid,130,3,Calle de Jorge Juan,Calle de Jorge Juan,,15,CIUDAD LINEAL,2192,16,730,D
Piso en venta en calle de Jorge Juan,GOYA,Madrid,116,2,Calle de Jorge Juan,Calle de Jorge Juan,,15,CIUDAD LINEAL,1885,16,942,
Ático en venta en calle de Francisco Silvela,LISTA,Madrid,190,3,Calle de Francisco Silvela,Calle de Francisco Silvela,,15,CIUDAD LINEAL,2457,12,819,E
"Piso en venta en calle Duque de Sesto, 34",GOYA,Madrid,124,3,Calle Duque de Sesto,Calle Duque de Sesto 34,34,15,CIUDAD LINEAL,2012,16,670,E
"Piso en venta en calle de Francisco Silvela, 69",LISTA,Madrid,195,5,Calle de Francisco Silvela,Calle de Francisco Silvela 69,69,15,CIUDAD LINEAL,2452,12,490,
"Piso en venta en calle de Núñez de Balboa, 117",CASTELLANA,Madrid,64,1,Calle de Núñez de Balboa,Calle de Núñez de Balboa 117,117,15,CIUDAD LINEAL,1272,19,1272,D
"Piso en venta en calle de Elvira, 22",FUENTE DEL BERRO,Madrid,118,4,Calle de Elvira,Calle de Elvira 22,22,15,CIUDAD LINEAL,1621,13,405,E
"Piso en venta en calle de Agustín Durán, 16",GUINDALERA,Madrid,70,2,Calle de Agustín Durán,Calle de Agustín Durán 16,16,15,CIUDAD LINEAL,1314,18,657,
"Piso en venta en calle de Cartagena, Madrid",GUINDALERA,Madrid,90,3,"Calle de Cartagena, Madrid","Calle de Cartagena, Madrid",,15,CIUDAD LINEAL,1262,14,420,
"Piso en venta en calle Iriarte, Madrid, 5",GUINDALERA,Madrid,94,3,Calle Iriarte,Calle Iriarte 5,5,15,CIUDAD LINEAL,1574,16,524,
"Piso en venta en calle Ayala, 21",RECOLETOS,Madrid,155,1,Calle Ayala,Calle Ayala 21,21,15,CIUDAD LINEAL,6992,45,6992,
Piso en venta en calle de Alcántara,LISTA,Madrid,171,4,Calle de Alcántara,Calle de Alcántara,,15,CIUDAD LINEAL,1733,10,433,
Piso en venta en calle Bristol,GUINDALERA,Madrid,174,4,Calle Bristol,Calle Bristol,,15,CIUDAD LINEAL,1923,11,480,
Piso en venta en calle de Espartinas,GOYA,Madrid,128,2,Calle de Espartinas,Calle de Espartinas,,15,CIUDAD LINEAL,2285,17,1142,E
"Piso en venta en calle de Lagasca, 136",CASTELLANA,Madrid,53,1,Calle de Lagasca,Calle de Lagasca 136,136,15,CIUDAD LINEAL,1275,24,1275,F
"Piso en venta en calle de Bocángel, Madrid, 42",FUENTE DEL BERRO,Madrid,67,2,Calle de Bocángel,Calle de Bocángel 42,42,15,CIUDAD LINEAL,1292,19,646,
Piso en venta en Lista,BARRIO DE SALAMANCA,Madrid,37,1,,,,15,CIUDAD LINEAL,1414,38,1414,
"Piso en venta en calle Francisco Navacerrada, Madrid",GUINDALERA,Madrid,132,4,"Calle Francisco Navacerrada, Madrid","Calle Francisco Navacerrada, Madrid",,15,CIUDAD LINEAL,1850,14,462,
Piso en venta en Castellana,BARRIO DE SALAMANCA,Madrid,85,2,,,,15,CIUDAD LINEAL,1712,20,856,
Piso en venta en Lista,BARRIO DE SALAMANCA,Madrid,95,2,,,,15,CIUDAD LINEAL,1816,19,908,
"Piso en venta en avenida Felipe II, 30",GOYA,Madrid,52,1,Avenida Felipe II,Avenida Felipe II 30,30,15,CIUDAD LINEAL,1299,24,1299,
Piso en venta en Lista,BARRIO DE SALAMANCA,Madrid,160,5,,,,15,CIUDAD LINEAL,1816,11,363,
Piso en venta en Lista,BARRIO DE SALAMANCA,Madrid,160,5,,,,15,CIUDAD LINEAL,1816,11,363,
Piso en venta en calle Rufino Blanco,FUENTE DEL BERRO,Madrid,148,3,Calle Rufino Blanco,Calle Rufino Blanco,,15,CIUDAD LINEAL,2115,14,705,E
Piso en venta en calle del General Pardiñas,LISTA,Madrid,141,4,Calle del General Pardiñas,Calle del General Pardiñas,,15,CIUDAD LINEAL,2324,16,581,D
Piso en venta en calle de Maldonado,LISTA,Madrid,33,1,Calle de Maldonado,Calle de Maldonado,,15,CIUDAD LINEAL,1135,34,1135,E
Piso en venta en plaza de Manuel Becerra,GOYA,Madrid,30,1,Plaza de Manuel Becerra,Plaza de Manuel Becerra,,15,CIUDAD LINEAL,1094,36,1094,E
"Piso en venta en calle del Pilar de Zaragoza, 98",GUINDALERA,Madrid,122,4,Calle del Pilar de Zaragoza,Calle del Pilar de Zaragoza 98,98,15,CIUDAD LINEAL,1598,13,399,
Piso en venta en calle ALCALA,GOYA,Madrid,143,3,Calle ALCALA,Calle ALCALA,,15,CIUDAD LINEAL,2347,16,782,E
"Piso en venta en calle de Don Ramón de la Cruz, Madrid",LISTA,Madrid,95,4,"Calle de Don Ramón de la Cruz, Madrid","Calle de Don Ramón de la Cruz, Madrid",,15,CIUDAD LINEAL,1664,17,416,
Piso en venta en Alcala,GOYA,Madrid,127,3,Alcala,Alcala,,15,CIUDAD LINEAL,2457,19,819,
"Piso en venta en calle de Don Ramón de la Cruz, Madrid",GOYA,Madrid,197,4,"Calle de Don Ramón de la Cruz, Madrid","Calle de Don Ramón de la Cruz, Madrid",,15,CIUDAD LINEAL,2381,12,595,
Piso en venta en calle de josé ortega y gasset,CASTELLANA,Madrid,60,2,Calle de josé ortega y gasset,Calle de josé ortega y gasset,,15,CIUDAD LINEAL,2012,33,1006,B
Piso en venta en calle de Claudio Coello,RECOLETOS,Madrid,220,4,Calle de Claudio Coello,Calle de Claudio Coello,,15,CIUDAD LINEAL,24524,111,6131,
Piso en venta en calle de Núñez de Balboa,RECOLETOS,Madrid,130,3,Calle de Núñez de Balboa,Calle de Núñez de Balboa,,15,CIUDAD LINEAL,2475,19,825,
Ático en venta en calle del General Pardiñas,GOYA,Madrid,144,4,Calle del General Pardiñas,Calle del General Pardiñas,,15,CIUDAD LINEAL,2514,17,628,
"Piso en venta en calle de Velázquez, 45",RECOLETOS,Madrid,78,2,Calle de Velázquez,Calle de Velázquez 45,45,15,CIUDAD LINEAL,2369,30,1184,F
"Piso en venta en calle de Fernán Gonzalez, 21",GOYA,Madrid,50,2,Calle de Fernán Gonzalez,Calle de Fernán Gonzalez 21,21,15,CIUDAD LINEAL,1311,26,655,
Piso en venta en Goya,BARRIO DE SALAMANCA,Madrid,140,4,,,,15,CIUDAD LINEAL,2012,14,503,F
Piso en venta en Fuente del Berro,BARRIO DE SALAMANCA,Madrid,200,5,,,,15,CIUDAD LINEAL,2234,11,446,
Piso en venta en calle del General Pardiñas,LISTA,Madrid,83,2,Calle del General Pardiñas,Calle del General Pardiñas,,15,CIUDAD LINEAL,1955,23,977,D
Piso en venta en Fuente del Berro,BARRIO DE SALAMANCA,Madrid,60,2,,,,15,CIUDAD LINEAL,1225,20,612,F
Piso en venta en Velazquez,RECOLETOS,Madrid,72,2,Velazquez,Velazquez,,15,CIUDAD LINEAL,2369,32,1184,D
Piso en venta en Guindalera,BARRIO DE SALAMANCA,Madrid,120,4,,,,15,CIUDAD LINEAL,1610,13,402,E
Piso en venta en Guindalera,BARRIO DE SALAMANCA,Madrid,160,5,,,,15,CIUDAD LINEAL,1644,10,328,E
Piso en venta en Goya,BARRIO DE SALAMANCA,Madrid,120,2,,,,15,CIUDAD LINEAL,2333,19,1166,E
Casa o chalet independiente en venta en Guindalera,BARRIO DE SALAMANCA,Madrid,213,3,,,,15,CIUDAD LINEAL,2333,10,777,
Piso en venta en Fuente del Berro,BARRIO DE SALAMANCA,Madrid,73,3,,,,15,CIUDAD LINEAL,1038,14,346,E
Piso en venta en Goya,BARRIO DE SALAMANCA,Madrid,104,2,,,,15,CIUDAD LINEAL,1804,17,902,E
Piso en venta en Castellana,BARRIO DE SALAMANCA,Madrid,202,4,,,,15,CIUDAD LINEAL,651,3,162,E
Piso en venta en Castellana,BARRIO DE SALAMANCA,Madrid,140,4,,,,15,CIUDAD LINEAL,2176,15,544,
"Piso en venta en Hermosilla, 70",GOYA,Madrid,65,3,Hermosilla,Hermosilla 70,70,15,CIUDAD LINEAL,1346,20,448,
"Piso en venta en calle del General Pardiñas, 13",GOYA,Madrid,83,2,Calle del General Pardiñas,Calle del General Pardiñas 13,13,15,CIUDAD LINEAL,1955,23,977,
"Piso en venta en Ferrer del Rio, 5",GUINDALERA,Madrid,63,1,Ferrer del Rio,Ferrer del Rio 5,5,15,CIUDAD LINEAL,1335,21,1335,E
"Piso en venta en calle del Príncipe de Vergara, 25",RECOLETOS,Madrid,210,6,Calle del Príncipe de Vergara,Calle del Príncipe de Vergara 25,25,15,CIUDAD LINEAL,14150,67,2358,
Piso en venta en avenida de Bruselas,GUINDALERA,Madrid,95,3,Avenida de Bruselas,Avenida de Bruselas,,15,CIUDAD LINEAL,1135,11,378,
"Piso en venta en calle de Brescia, 7",GUINDALERA,Madrid,130,4,Calle de Brescia,Calle de Brescia 7,7,15,CIUDAD LINEAL,1712,13,428,D
"Piso en venta en calle francisco Silvela, 80",GUINDALERA,Madrid,128,3,Calle francisco Silvela,Calle francisco Silvela 80,80,15,CIUDAD LINEAL,1885,14,628,
"Piso en venta en Nuñez de Balboa, 12",RECOLETOS,Madrid,278,5,Nuñez de Balboa,Nuñez de Balboa 12,12,15,CIUDAD LINEAL,19584,70,3916,
Piso en venta en Lista,BARRIO DE SALAMANCA,Madrid,195,7,,,,15,CIUDAD LINEAL,2445,12,349,
Piso en venta en GENERAL PARDIÑAS,GOYA,Madrid,43,2,GENERAL PARDIÑAS,GENERAL PARDIÑAS,,15,CIUDAD LINEAL,1262,29,631,
Piso en venta en calle de Hermosilla,GOYA,Madrid,130,4,Calle de Hermosilla,Calle de Hermosilla,,15,CIUDAD LINEAL,2445,18,611,
Piso en venta en Goya,BARRIO DE SALAMANCA,Madrid,159,5,,,,15,CIUDAD LINEAL,2470,15,494,B
"Piso en venta en calle Antonia Ruiz Soro, 35",GUINDALERA,Madrid,86,3,Calle Antonia Ruiz Soro,Calle Antonia Ruiz Soro 35,35,15,CIUDAD LINEAL,1148,13,382,
"Piso en venta en calle del Príncipe de Vergara, 44",LISTA,Madrid,242,4,Calle del Príncipe de Vergara,Calle del Príncipe de Vergara 44,44,15,CIUDAD LINEAL,17213,71,4303,D
"Piso en venta en Francisco Silvela, 26",GUINDALERA,Madrid,154,5,Francisco Silvela,Francisco Silvela 26,26,15,CIUDAD LINEAL,2012,13,402,
Piso en venta en calle de Martínez Izquierdo,GUINDALERA,Madrid,88,1,Calle de Martínez Izquierdo,Calle de Martínez Izquierdo,,15,CIUDAD LINEAL,1344,15,1344,
Piso en venta en calle de Lagasca,CASTELLANA,Madrid,155,3,Calle de Lagasca,Calle de Lagasca,,15,CIUDAD LINEAL,2347,15,782,
Piso en venta en calle de María de Molina,CASTELLANA,Madrid,399,5,Calle de María de Molina,Calle de María de Molina,,15,CIUDAD LINEAL,38920,97,7784,F
Piso en venta en calle Alcalá,RECOLETOS,Madrid,126,2,Calle Alcalá,Calle Alcalá,,15,CIUDAD LINEAL,2378,18,1189,D
Piso en venta en calle de Francisco Silvela,GUINDALERA,Madrid,162,5,Calle de Francisco Silvela,Calle de Francisco Silvela,,15,CIUDAD LINEAL,2126,13,425,E
Piso en venta en calle de la Povedilla,GOYA,Madrid,88,2,Calle de la Povedilla,Calle de la Povedilla,,15,CIUDAD LINEAL,1553,17,776,F
Piso en venta en calle de Hermosilla,GOYA,Madrid,120,3,Calle de Hermosilla,Calle de Hermosilla,,15,CIUDAD LINEAL,2470,20,823,C
Dúplex en venta en calle Claudio Coello,RECOLETOS,Madrid,176,3,Calle Claudio Coello,Calle Claudio Coello,,15,CIUDAD LINEAL,1431,8,477,
Piso en venta en Recoletos,BARRIO DE SALAMANCA,Madrid,150,3,,,,15,CIUDAD LINEAL,1755,11,585,
"Piso en venta en calle General Oraá , 67",LISTA,Madrid,144,2,Calle General Oraá,Calle General Oraá 67,67,15,CIUDAD LINEAL,2507,17,1253,C
"Piso en venta en calle General Oraá , 67",LISTA,Madrid,138,2,Calle General Oraá,Calle General Oraá 67,67,15,CIUDAD LINEAL,2512,18,1256,C
"Piso en venta en calle General Oraá , 67",LISTA,Madrid,116,2,Calle General Oraá,Calle General Oraá 67,67,15,CIUDAD LINEAL,2464,21,1232,C
"Piso en venta en calle General Oraá , 67",LISTA,Madrid,131,1,Calle General Oraá,Calle General Oraá 67,67,15,CIUDAD LINEAL,2234,17,2234,C
"Ático en venta en Bocangel, 42",FUENTE DEL BERRO,Madrid,123,2,Bocangel,Bocangel 42,42,15,CIUDAD LINEAL,1628,13,814,
Piso en venta en Castellana,BARRIO DE SALAMANCA,Madrid,52,1,,,,15,CIUDAD LINEAL,1262,24,1262,F
Piso en venta en calle de Francisco Navacerrada,GUINDALERA,Madrid,170,4,Calle de Francisco Navacerrada,Calle de Francisco Navacerrada,,15,CIUDAD LINEAL,1873,11,468,D
Ático en venta en calle de Francisco Silvela,LISTA,Madrid,75,2,Calle de Francisco Silvela,Calle de Francisco Silvela,,15,CIUDAD LINEAL,1701,22,850,
Piso en venta en calle de Alcalá,GOYA,Madrid,125,3,Calle de Alcalá,Calle de Alcalá,,15,CIUDAD LINEAL,2092,16,697,D
Piso en venta en calle del Príncipe de Vergara,LISTA,Madrid,97,2,Calle del Príncipe de Vergara,Calle del Príncipe de Vergara,,15,CIUDAD LINEAL,1633,16,816,
Piso en venta en calle del Conde de Peñalver,LISTA,Madrid,46,1,Calle del Conde de Peñalver,Calle del Conde de Peñalver,,15,CIUDAD LINEAL,1119,24,1119,
"Piso en venta en calle Agustín Durán, Madrid",GUINDALERA,Madrid,49,2,"Calle Agustín Durán, Madrid","Calle Agustín Durán, Madrid",,15,CIUDAD LINEAL,884,18,442,
Chalet adosado en venta en calle de Mercedes Fórmica,FUENTE DEL BERRO,Madrid,200,6,Calle de Mercedes Fórmica,Calle de Mercedes Fórmica,,15,CIUDAD LINEAL,2510,12,418,
Piso en venta en calle de Velázquez,CASTELLANA,Madrid,116,4,Calle de Velázquez,Calle de Velázquez,,15,CIUDAD LINEAL,2417,20,604,
Piso en venta en calle de la Fuente del Berro,GOYA,Madrid,102,2,Calle de la Fuente del Berro,Calle de la Fuente del Berro,,15,CIUDAD LINEAL,1564,15,782,D
Piso en venta en calle del General Pardiñas,LISTA,Madrid,155,3,Calle del General Pardiñas,Calle del General Pardiñas,,15,CIUDAD LINEAL,2514,16,838,
Ático en venta en calle Goya,GOYA,Madrid,232,4,Calle Goya,Calle Goya,,15,CIUDAD LINEAL,5194,22,1298,
Piso en venta en calle del General Pardiñas,GOYA,Madrid,125,2,Calle del General Pardiñas,Calle del General Pardiñas,,15,CIUDAD LINEAL,2324,18,1162,F
Piso en venta en calle de Bocángel,FUENTE DEL BERRO,Madrid,73,2,Calle de Bocángel,Calle de Bocángel,,15,CIUDAD LINEAL,1274,17,637,
Piso en venta en calle Francisco Navacerrada,GUINDALERA,Madrid,171,4,Calle Francisco Navacerrada,Calle Francisco Navacerrada,,15,CIUDAD LINEAL,1873,10,468,
Piso en venta en Castellana-Salamanca,CASTELLANA,Madrid,58,2,Castellana-Salamanca,Castellana-Salamanca,,15,CIUDAD LINEAL,1225,21,612,
"Piso en venta en calle de Juan Bravo, 59",LISTA,Madrid,50,2,Calle de Juan Bravo,Calle de Juan Bravo 59,59,15,CIUDAD LINEAL,1200,24,600,
Piso en venta en general diaz porlier,GOYA,Madrid,115,3,general diaz porlier,general diaz porlier,,15,CIUDAD LINEAL,2115,18,705,
Piso en venta en Calle de Juan Bravo,CASTELLANA,Madrid,397,9,Calle de Juan Bravo,Calle de Juan Bravo,,15,CIUDAD LINEAL,28833,72,3203,
Piso en venta en calle del Príncipe de Vergara,LISTA,Madrid,64,2,Calle del Príncipe de Vergara,Calle del Príncipe de Vergara,,15,CIUDAD LINEAL,1275,19,637,
Piso en venta en calle de Sancho Dávila,FUENTE DEL BERRO,Madrid,72,2,Calle de Sancho Dávila,Calle de Sancho Dávila,,15,CIUDAD LINEAL,1553,21,776,
Piso en venta en calle de Don Ramón de la Cruz,LISTA,Madrid,242,4,Calle de Don Ramón de la Cruz,Calle de Don Ramón de la Cruz,,15,CIUDAD LINEAL,17213,71,4303,D
Piso en venta en Goya,BARRIO DE SALAMANCA,Madrid,139,3,,,,15,CIUDAD LINEAL,2514,18,838,E
Piso en venta en calle Pedro Heredia s/n,FUENTE DEL BERRO,Madrid,85,4,,,,15,CIUDAD LINEAL,1386,16,346,F
Piso en venta en Recoletos,BARRIO DE SALAMANCA,Madrid,140,3,,,,15,CIUDAD LINEAL,1755,12,585,E
Chalet pareado en venta en Goya,BARRIO DE SALAMANCA,Madrid,148,3,,,,15,CIUDAD LINEAL,2516,17,838,E
Piso en venta en Goya,BARRIO DE SALAMANCA,Madrid,206,4,,,,15,CIUDAD LINEAL,2265,10,566,E
Piso en venta en Guindalera,BARRIO DE SALAMANCA,Madrid,105,2,,,,15,CIUDAD LINEAL,1483,14,741,E
Piso en venta en Castellana,BARRIO DE SALAMANCA,Madrid,163,2,,,,15,CIUDAD LINEAL,1960,12,980,D
Piso en venta en Goya,BARRIO DE SALAMANCA,Madrid,352,5,,,,15,CIUDAD LINEAL,27934,79,5586,E
Piso en venta en Recoletos,BARRIO DE SALAMANCA,Madrid,62,1,,,,15,CIUDAD LINEAL,1781,28,1781,D
Piso en venta en Castellana,BARRIO DE SALAMANCA,Madrid,125,2,,,,15,CIUDAD LINEAL,1536,12,768,E
Piso en venta en Lista,BARRIO DE SALAMANCA,Madrid,227,6,,,,15,CIUDAD LINEAL,1265,5,210,E
Piso en venta en Lista,BARRIO DE SALAMANCA,Madrid,157,2,,,,15,CIUDAD LINEAL,1900,12,950,C
Piso en venta en Lista,BARRIO DE SALAMANCA,Madrid,66,2,,,,15,CIUDAD LINEAL,1655,25,827,C
Piso en venta en Lista,BARRIO DE SALAMANCA,Madrid,151,3,,,,15,CIUDAD LINEAL,2493,16,831,E
Piso en venta en Goya,BARRIO DE SALAMANCA,Madrid,109,2,,,,15,CIUDAD LINEAL,2333,21,1166,D
Chalet pareado en venta en Guindalera,BARRIO DE SALAMANCA,Madrid,139,5,,,,15,CIUDAD LINEAL,2012,14,402,E
Piso en venta en Lista,BARRIO DE SALAMANCA,Madrid,74,1,,,,15,CIUDAD LINEAL,1610,21,1610,E
Piso en venta en Goya,GOYA,Madrid,160,3,Goya,Goya,,15,CIUDAD LINEAL,1059,6,353,D
Piso en venta en calle del General Pardiñas,LISTA,Madrid,101,3,Calle del General Pardiñas,Calle del General Pardiñas,,15,CIUDAD LINEAL,1894,18,631,E
"Piso en venta en avenida de los Toreros, 4",GUINDALERA,Madrid,160,5,Avenida de los Toreros,Avenida de los Toreros 4,4,15,CIUDAD LINEAL,1816,11,363,
"Piso en venta en calle General Oraá , 67",LISTA,Madrid,145,2,Calle General Oraá,Calle General Oraá 67,67,15,CIUDAD LINEAL,2514,17,1257,C
"Piso en venta en calle General Oraá , 67",LISTA,Madrid,130,2,Calle General Oraá,Calle General Oraá 67,67,15,CIUDAD LINEAL,2485,19,1242,C
Piso en venta en calle de Castelló,RECOLETOS,Madrid,233,4,Calle de Castelló,Calle de Castelló,,15,CIUDAD LINEAL,8414,36,2103,E
Piso en venta en Guindalera,BARRIO DE SALAMANCA,Madrid,79,1,,,,15,CIUDAD LINEAL,1370,17,1370,C
Piso en venta en DOCTOR ESQUERDO,GOYA,Madrid,198,5,DOCTOR ESQUERDO,DOCTOR ESQUERDO,,15,CIUDAD LINEAL,2305,11,461,F
Piso en venta en calle del General Pardiñas,LISTA,Madrid,99,2,Calle del General Pardiñas,Calle del General Pardiñas,,15,CIUDAD LINEAL,1955,19,977,E
Piso en venta en calle de Agustina de Aragón,LISTA,Madrid,108,3,Calle de Agustina de Aragón,Calle de Agustina de Aragón,,15,CIUDAD LINEAL,1850,17,616,E
Ático en venta en calle Ardemans,GUINDALERA,Madrid,54,2,Calle Ardemans,Calle Ardemans,,15,CIUDAD LINEAL,1230,22,615,E
Piso en venta en Goya,BARRIO DE SALAMANCA,Madrid,70,2,,,,15,CIUDAD LINEAL,1850,26,925,E
Piso en venta en Recoletos,BARRIO DE SALAMANCA,Madrid,270,4,,,,15,CIUDAD LINEAL,26192,97,6548,
Piso en venta en Guindalera,BARRIO DE SALAMANCA,Madrid,73,1,,,,15,CIUDAD LINEAL,1146,15,1146,
"Piso en venta en avenida de América, 10",GUINDALERA,Madrid,120,4,Avenida de América,Avenida de América 10,10,15,CIUDAD LINEAL,1610,13,402,E
"Piso en venta en calle de Castelló, 117",CASTELLANA,Madrid,45,1,Calle de Castelló,Calle de Castelló 117,117,15,CIUDAD LINEAL,1287,28,1287,
Ático en venta en Castellana,BARRIO DE SALAMANCA,Madrid,95,2,,,,15,CIUDAD LINEAL,2234,23,1117,
Piso en venta en Goya,BARRIO DE SALAMANCA,Madrid,43,2,,,,15,CIUDAD LINEAL,1262,29,631,
Piso en venta en General diaz porlier,LISTA,Madrid,80,2,General diaz porlier,General diaz porlier,,15,CIUDAD LINEAL,1530,19,765,D
Piso en venta en calle de Juan Bravo,LISTA,Madrid,242,4,Calle de Juan Bravo,Calle de Juan Bravo,,15,CIUDAD LINEAL,1113,4,278,E
Piso en venta en calle de Diego de León,CASTELLANA,Madrid,95,2,Calle de Diego de León,Calle de Diego de León,,15,CIUDAD LINEAL,2035,21,1017,F
Piso en venta en calle de Velázquez,RECOLETOS,Madrid,178,3,Calle de Velázquez,Calle de Velázquez,,15,CIUDAD LINEAL,5029,28,1676,F
Piso en venta en nuñez de balboa,CASTELLANA,Madrid,129,3,nuñez de balboa,nuñez de balboa,,15,CIUDAD LINEAL,2514,19,838,D
Piso en venta en calle MÁRTIRES CONCEPCIONISTA,GOYA,Madrid,292,4,Calle MÁRTIRES CONCEPCIONISTA,Calle MÁRTIRES CONCEPCIONISTA,,15,CIUDAD LINEAL,11444,39,2861,D
Piso en venta en conde de peñalver,GOYA,Madrid,77,2,conde de peñalver,conde de peñalver,,15,CIUDAD LINEAL,1519,19,759,E
Piso en venta en Guindalera,BARRIO DE SALAMANCA,Madrid,43,1,,,,15,CIUDAD LINEAL,1187,27,1187,
Piso en venta en GENERAL PARDIÑAS,GOYA,Madrid,43,2,GENERAL PARDIÑAS,GENERAL PARDIÑAS,,15,CIUDAD LINEAL,1262,29,631,
Piso en venta en Lagasca,CASTELLANA,Madrid,47,1,Lagasca,Lagasca,,15,CIUDAD LINEAL,1712,36,1712,
Piso en venta en calle de Jorge Juan,FUENTE DEL BERRO,Madrid,33,1,Calle de Jorge Juan,Calle de Jorge Juan,,15,CIUDAD LINEAL,868,26,868,
Piso en venta en Castellana,BARRIO DE SALAMANCA,Madrid,47,1,,,,15,CIUDAD LINEAL,1621,34,1621,
Piso en venta en Berna,GUINDALERA,Madrid,84,3,Berna,Berna,,15,CIUDAD LINEAL,1238,14,412,
Piso en venta en Goya,BARRIO DE SALAMANCA,Madrid,118,2,,,,15,CIUDAD LINEAL,2324,19,1162,D
Piso en venta en Guindalera,BARRIO DE SALAMANCA,Madrid,168,5,,,,15,CIUDAD LINEAL,1598,9,319,E
Piso en venta en calle de Ayala,GOYA,Madrid,92,3,Calle de Ayala,Calle de Ayala,,15,CIUDAD LINEAL,1460,15,486,
Piso en venta en calle de Don Ramón de la Cruz,GOYA,Madrid,213,4,Calle de Don Ramón de la Cruz,Calle de Don Ramón de la Cruz,,15,CIUDAD LINEAL,1059,4,264,
"Piso en venta en calle de Alcántara, 23",GOYA,Madrid,44,2,Calle de Alcántara,Calle de Alcántara 23,23,15,CIUDAD LINEAL,1438,32,719,
"Piso en venta en calle de Núñez de Balboa, 92",CASTELLANA,Madrid,120,3,Calle de Núñez de Balboa,Calle de Núñez de Balboa 92,92,15,CIUDAD LINEAL,2439,20,813,
"Piso en venta en calle Don Ramón de la Cruz, 96",GOYA,Madrid,134,4,Calle Don Ramón de la Cruz,Calle Don Ramón de la Cruz 96,96,15,CIUDAD LINEAL,2234,16,558,
"Piso en venta en calle de Alcalá, 189",GOYA,Madrid,143,4,Calle de Alcalá,Calle de Alcalá 189,189,15,CIUDAD LINEAL,1885,13,471,
Piso en venta en calle de Serrano,CASTELLANA,Madrid,120,3,Calle de Serrano,Calle de Serrano,,15,CIUDAD LINEAL,2514,20,838,E
"Piso en venta en calle de Agustín Durán, 8",GUINDALERA,Madrid,36,1,Calle de Agustín Durán,Calle de Agustín Durán 8,8,15,CIUDAD LINEAL,833,23,833,
Piso en venta en calle del General Pardiñas,GOYA,Madrid,43,2,Calle del General Pardiñas,Calle del General Pardiñas,,15,CIUDAD LINEAL,1262,29,631,C
Piso en venta en calle BRISTOL,GUINDALERA,Madrid,174,4,Calle BRISTOL,Calle BRISTOL,,15,CIUDAD LINEAL,1923,11,480,D
Piso en venta en Castellana,BARRIO DE SALAMANCA,Madrid,271,4,,,,15,CIUDAD LINEAL,2333,8,583,
Piso en venta en GENERAL PARDIÑAS,GOYA,Madrid,43,2,GENERAL PARDIÑAS,GENERAL PARDIÑAS,,15,CIUDAD LINEAL,1262,29,631,C
"Piso en venta en Urb. Salamanca, Fuente del Berro",BARRIO DE SALAMANCA,Madrid,222,4,Urb. Salamanca,Urb. Salamanca,,15,CIUDAD LINEAL,2285,10,571,E
Piso en venta en Castellana,BARRIO DE SALAMANCA,Madrid,207,4,,,,15,CIUDAD LINEAL,651,3,162,
Piso en venta en calle Alejnadro Gonzalez,FUENTE DEL BERRO,Madrid,72,3,Calle Alejnadro Gonzalez,Calle Alejnadro Gonzalez,,15,CIUDAD LINEAL,1519,21,506,
Piso en venta en calle de Martínez Izquierdo,GUINDALERA,Madrid,149,3,Calle de Martínez Izquierdo,Calle de Martínez Izquierdo,,15,CIUDAD LINEAL,2181,14,727,
