ID;TITLE;NEIGHBORHOOD;CITY;SQUARE METERS;NUM OF ROOMS;NUM OF BATHROOMS;STREET NAME;STREET NUM;DISTRICT CODE;DISTRICT;RENT PRICE;BUY PRICE;ENERGY CERTIFICATE
17567;Piso en venta en ronda de Segovia;Palacio;Madrid;500;1;10;Ronda de Segovia;;4;Centro;976;219000;
17568;Piso en venta en calle de la Palma;Malasaña-Universidad;Madrid;500;1;10;Calle de la Palma;;4;Centro;1021;234000;
17569;Piso en venta en ronda de Segovia;Palacio;Madrid;410;1;10;Ronda de Segovia;;4;Centro;954;212000;
17570;Piso en venta en calle del Tesoro, 19;Malasaña-Universidad;Madrid;790;2;20;Calle del Tesoro;19;4;Centro;1323;350000;G
17571;Piso en venta en plaza de Matute, 7;Huertas-Cortes;Madrid;710;2;10;Plaza de Matute;7;4;Centro;1299;340000;E
17572;Piso en venta en calle de la Luna, 13;Malasaña-Universidad;Madrid;860;2;10;Calle de la Luna;13;4;Centro;1553;450000;D
17573;Piso en venta en calle San Buenaventura;Palacio;Madrid;540;2;10;Calle San Buenaventura;;4;Centro;1009;230000;G
17574;Piso en venta en calle del Mesón de Paredes, 57;Lavapiés-Embajadores;Madrid;810;3;10;Calle del Mesón de Paredes;57;4;Centro;1262;325000;G
17575;Piso en venta en calle Hernán Cortés;Chueca-Justicia;Madrid;450;2;10;Calle Hernán Cortés;;4;Centro;881;189000;F
17576;Piso en venta en calle del Calvario, 13;Lavapiés-Embajadores;Madrid;1040;2;20;Calle del Calvario;13;4;Centro;1873;590000;
17577;Piso en venta en calle de Mejía Lequerica;Chueca-Justicia;Madrid;1890;1;20;Calle de Mejía Lequerica;;4;Centro;2266;1125000;
17578;Piso en venta en calle de Carranza;Malasaña-Universidad;Madrid;1330;2;30;Calle de Carranza;;4;Centro;2494;915906;A
17579;Piso en venta en plaza marina española;Palacio;Madrid;3100;9;30;Plaza marina española;;4;Centro;1900;1200000;
17580;Piso en venta en calle de Cervantes;Huertas-Cortes;Madrid;560;1;10;Calle de Cervantes;;4;Centro;1035;239000;
17581;Piso en venta en Chueca-Justicia;Centro;Madrid;370;2;10;;;4;Centro;901;195000;G
17582;Piso en venta en Sol;Centro;Madrid;750;1;10;;;4;Centro;1197;299000;G
17583;Piso en venta en Palacio;Centro;Madrid;1000;4;20;;;4;Centro;1358;365000;D
17584;Piso en venta en Lavapiés-Embajadores;Centro;Madrid;1450;3;20;;;4;Centro;1437;399000;D
17585;Piso en venta en calle del Conde de Lemos, 4;Palacio;Madrid;350;1;10;Calle del Conde de Lemos;4;4;Centro;1000;227000;E
17586;Piso en venta en calle de Tudescos;Malasaña-Universidad;Madrid;1590;5;50;Calle de Tudescos;;4;Centro;2510;940000;
17587;Estudio en venta en calle de Argumosa, 4;Lavapiés-Embajadores;Madrid;310;0;10;Calle de Argumosa;4;4;Centro;702;139000;
17588;Piso en venta en Chueca-Justicia;Centro;Madrid;1800;4;30;;;4;Centro;1900;1200000;E
17589;Piso en venta en calle de la Paloma;Palacio;Madrid;930;3;10;Calle de la Paloma;;4;Centro;1553;450000;G
17590;Piso en venta en calle de Lavapiés;Lavapiés-Embajadores;Madrid;710;1;10;Calle de Lavapiés;;4;Centro;1174;290000;E
17591;Piso en venta en calle de Fuencarral;Malasaña-Universidad;Madrid;1100;3;10;Calle de Fuencarral;;4;Centro;1610;475000;E
17592;Piso en venta en Corredera Alta de San Pablo, 4;Malasaña-Universidad;Madrid;1390;5;20;Corredera Alta de San Pablo;4;4;Centro;1664;499000;D
17593;Piso en venta en calle de la Ballesta;Malasaña-Universidad;Madrid;650;2;10;Calle de la Ballesta;;4;Centro;1161;285000;
17594;Piso en venta en Huertas-Cortes;Centro;Madrid;630;1;10;;;4;Centro;1299;340000;D
17595;Piso en venta en Lavapiés-Embajadores;Centro;Madrid;450;2;10;;;4;Centro;913;199000;G
17596;Piso en venta en olivar;Lavapiés-Embajadores;Madrid;410;2;10;olivar;;4;Centro;1067;250000;F
17597;Piso en venta en calle de Mejía Lequerica;Chueca-Justicia;Madrid;1780;5;20;Calle de Mejía Lequerica;;4;Centro;2514;950000;C
17598;Piso en venta en calle Ponciano;Malasaña-Universidad;Madrid;1250;3;20;Calle Ponciano;;4;Centro;1664;499000;
17599;Piso en venta en Huertas-Cortes;Centro;Madrid;2420;4;60;;;4;Centro;3649;1550000;
17600;Piso en venta en Malasaña-Universidad;Centro;Madrid;870;2;20;;;4;Centro;1712;520000;
17601;Estudio en venta en calle de la Bolsa, 14;Sol;Madrid;400;0;10;Calle de la Bolsa;14;4;Centro;1038;240000;G
17602;Piso en venta en calle de los Reyes;Malasaña-Universidad;Madrid;630;1;10;Calle de los Reyes;;4;Centro;1368;369000;E
17603;Piso en venta en Urb. Sol Everyprop.com, Sol;Centro;Madrid;1700;1;20;Urb. Sol Everyprop.com;;4;Centro;6992;1650000;C
17604;Piso en venta en Huertas-Cortes;Centro;Madrid;2060;3;20;;;4;Centro;2452;875000;
17605;Piso en venta en calle cabeza;Lavapiés-Embajadores;Madrid;950;3;10;Calle cabeza;;4;Centro;1323;350000;E
17606;Piso en venta en Malasaña-Universidad;Centro;Madrid;870;2;20;;;4;Centro;1712;520000;
17607;Piso en venta en Lavapiés-Embajadores;Centro;Madrid;1270;2;20;;;4;Centro;2126;700000;
17608;Piso en venta en calle Estrella;Malasaña-Universidad;Madrid;640;1;10;Calle Estrella;;4;Centro;1416;390000;D
17609;Piso en venta en calle de la Unión, 1;Palacio;Madrid;1620;3;20;Calle de la Unión;1;4;Centro;2315;790000;E
17610;Ático en venta en Chueca-Justicia;Centro;Madrid;1430;3;20;;;4;Centro;2347;1100000;
17611;Piso en venta en Lavapiés-Embajadores;Centro;Madrid;2350;4;30;;;4;Centro;2425;855000;
17612;Piso en venta en Chueca-Justicia;Centro;Madrid;500;1;10;;;4;Centro;868;185000;
17613;Estudio en venta en calle de Santo Tomé;Chueca-Justicia;Madrid;460;0;10;Calle de Santo Tomé;;4;Centro;1119;269000;C
17614;Piso en venta en calle de carlos arniches, 30;Lavapiés-Embajadores;Madrid;580;2;10;Calle de carlos arniches;30;4;Centro;1038;240000;D
17615;Piso en venta en plaza de Santa Ana;Huertas-Cortes;Madrid;1100;2;20;Plaza de Santa Ana;;4;Centro;2497;920000;
17616;Piso en venta en calle del Divino Pastor;Malasaña-Universidad;Madrid;430;1;10;Calle del Divino Pastor;;4;Centro;964;215000;B
17617;Piso en venta en calle Tesoro;Malasaña-Universidad;Madrid;360;1;10;Calle Tesoro;;4;Centro;1038;240000;C
17618;Estudio en venta en calle del Amparo, Madrid;Lavapiés-Embajadores;Madrid;150;0;10;Calle del Amparo, Madrid;;4;Centro;471;85000;
17619;Piso en venta en cava baja;Palacio;Madrid;1000;3;10;cava baja;;4;Centro;1701;515000;F
17620;Piso en venta en Malasaña-Universidad;Centro;Madrid;810;2;20;;;4;Centro;1758;540000;
17621;Piso en venta en calle de Fuencarral, 86;Chueca-Justicia;Madrid;1500;3;20;Calle de Fuencarral;86;4;Centro;2092;685000;
17622;Piso en venta en calle de San Vicente Ferrer, 9;Malasaña-Universidad;Madrid;1000;2;20;Calle de San Vicente Ferrer;9;4;Centro;1587;465000;D
17623;Piso en venta en calle Pozas;Malasaña-Universidad;Madrid;780;1;10;Calle Pozas;;4;Centro;1633;485000;
17624;Piso en venta en calle de Rodas;Lavapiés-Embajadores;Madrid;800;2;10;Calle de Rodas;;4;Centro;1275;330000;C
17625;Estudio en venta en Sol;Centro;Madrid;340;0;10;;;4;Centro;910;198000;G
17626;Piso en venta en Lavapiés-Embajadores;Centro;Madrid;1020;4;10;;;4;Centro;1346;360000;
17627;Piso en venta en Huertas-Cortes;Centro;Madrid;800;2;20;;;4;Centro;1804;560000;
17628;Piso en venta en calle de Toledo;Lavapiés-Embajadores;Madrid;500;1;10;Calle de Toledo;;4;Centro;1287;335000;
17629;Piso en venta en Chueca-Justicia;Centro;Madrid;1540;3;30;;;4;Centro;1960;1190000;
17630;Piso en venta en Huertas-Cortes;Centro;Madrid;1860;2;20;;;4;Centro;1989;640000;
17631;Dúplex en venta en Palacio;Centro;Madrid;1550;3;20;;;4;Centro;2514;950000;
17632;Piso en venta en Lavapiés-Embajadores;Centro;Madrid;2240;5;20;;;4;Centro;2347;1100000;
17633;Piso en venta en plaza del General Vara de Rey;Lavapiés-Embajadores;Madrid;500;2;10;Plaza del General Vara de Rey;;4;Centro;1067;249990;
17634;Piso en venta en Sol;Centro;Madrid;750;1;10;;;4;Centro;1485;420000;
17635;Piso en venta en calle de Valencia;Lavapiés-Embajadores;Madrid;600;1;10;Calle de Valencia;;4;Centro;1074;252500;
17636;Piso en venta en calle de Mallorca;Lavapiés-Embajadores;Madrid;960;2;10;Calle de Mallorca;;4;Centro;1435;398000;
17637;Piso en venta en calle de Atocha;Lavapiés-Embajadores;Madrid;2610;3;20;Calle de Atocha;;4;Centro;2165;1150000;
17638;Piso en venta en Palacio;Centro;Madrid;2330;3;30;;;4;Centro;2475;895000;
17639;Piso en venta en San Ildefonso;Lavapiés-Embajadores;Madrid;950;1;10;San Ildefonso;;4;Centro;1067;250000;
17640;Piso en venta en calle de Pelayo;Chueca-Justicia;Madrid;620;1;10;Calle de Pelayo;;4;Centro;1508;430000;
17641;Piso en venta en Malasaña-Universidad;Centro;Madrid;1030;2;10;;;4;Centro;1370;370000;E
17642;Piso en venta en calle Salitre, 48;Lavapiés-Embajadores;Madrid;300;1;10;Calle Salitre;48;4;Centro;686;135000;
17643;Piso en venta en calle TESORO;Malasaña-Universidad;Madrid;530;2;10;Calle TESORO;;4;Centro;948;210000;C
17644;Piso en venta en Chueca-Justicia;Centro;Madrid;1790;5;50;;;4;Centro;2510;999000;
17645;Piso en venta en Sol;Centro;Madrid;1150;1;20;;;4;Centro;1850;580000;G
17646;Piso en venta en calle del Oso, 9;Lavapiés-Embajadores;Madrid;880;3;20;Calle del Oso;9;4;Centro;1383;375500;
17647;Piso en venta en Sol;Centro;Madrid;1430;4;20;;;4;Centro;1892;598000;
17648;Piso en venta en calle Trujillos, 7;Sol;Madrid;1200;2;20;Calle Trujillos;7;4;Centro;1860;584000;
17649;Estudio en venta en Lavapiés-Embajadores;Centro;Madrid;470;0;10;;;4;Centro;901;195000;
17650;Piso en venta en calle del Arenal, 7;Sol;Madrid;1190;2;20;Calle del Arenal;7;4;Centro;1655;495000;C
17651;Ático en venta en Lavapiés-Embajadores;Centro;Madrid;280;1;10;;;4;Centro;638;123000;G
17652;Piso en venta en calle del Amparo;Lavapiés-Embajadores;Madrid;320;1;10;Calle del Amparo;;4;Centro;674;132000;
17653;Piso en venta en plaza de Matute, 4;Huertas-Cortes;Madrid;600;2;10;Plaza de Matute;4;4;Centro;1462;410000;A
17654;Piso en venta en Chueca-Justicia;Centro;Madrid;2350;3;30;;;4;Centro;51191;2200000;
17655;Piso en venta en calle de Lepanto, 4;Palacio;Madrid;1520;2;20;Calle de Lepanto;4;4;Centro;2333;1500000;D
17656;Piso en venta en plaza de Cascorro;Lavapiés-Embajadores;Madrid;940;2;20;Plaza de Cascorro;;4;Centro;1712;520000;
17657;Piso en venta en calle del Arenal;Sol;Madrid;4480;5;40;Calle del Arenal;;4;Centro;104074;2500000;
17658;Piso en venta en AUGUSTO FIGUEROA;Chueca-Justicia;Madrid;1980;4;30;AUGUSTO FIGUEROA;;4;Centro;2452;875000;
17659;Piso en venta en costanilla de San Pedro, Madrid;Palacio;Madrid;1960;2;20;Costanilla de San Pedro, Madrid;;4;Centro;4866;1590000;E
17660;Piso en venta en calle Buenavista, 44;Lavapiés-Embajadores;Madrid;1020;2;20;Calle Buenavista;44;4;Centro;1664;499000;
17661;Piso en venta en Lavapiés-Embajadores;Centro;Madrid;1100;2;10;;;4;Centro;1587;465000;C
17662;Piso en venta en calle del Ave María;Lavapiés-Embajadores;Madrid;400;1;10;Calle del Ave María;;4;Centro;621;119000;
17663;Piso en venta en Palacio;Centro;Madrid;1050;3;10;;;4;Centro;1621;480000;F
17664;Piso en venta en Sol;Centro;Madrid;790;1;10;;;4;Centro;1553;450000;
17665;Piso en venta en Huertas-Cortes;Centro;Madrid;1800;3;20;;;4;Centro;2497;920000;
17666;Piso en venta en Malasaña-Universidad;Centro;Madrid;1450;4;20;;;4;Centro;2001;645000;
17667;Piso en venta en calle de Alcalá;Huertas-Cortes;Madrid;2080;3;30;Calle de Alcalá;;4;Centro;26621;1975000;
17668;Piso en venta en calle de San Bernardo;Malasaña-Universidad;Madrid;1790;4;10;Calle de San Bernardo;;4;Centro;2275;770000;F
17669;Piso en venta en costanilla de los Ángeles;Palacio;Madrid;1650;4;20;Costanilla de los Ángeles;;4;Centro;2285;775000;F
17670;Piso en venta en calle del Tesoro;Malasaña-Universidad;Madrid;400;1;10;Calle del Tesoro;;4;Centro;1038;240000;D
17671;Piso en venta en calle de Toledo;Palacio;Madrid;460;1;10;Calle de Toledo;;4;Centro;847;179000;
17672;Piso en venta en calle de la Ribera de Curtidores;Lavapiés-Embajadores;Madrid;1440;4;20;Calle de la Ribera de Curtidores;;4;Centro;1621;480000;
17673;Piso en venta en calle del Olivar;Lavapiés-Embajadores;Madrid;1560;2;20;Calle del Olivar;;4;Centro;1827;570000;
17674;Piso en venta en calle de Santa Cruz de Marcenado;Malasaña-Universidad;Madrid;2120;4;30;Calle de Santa Cruz de Marcenado;;4;Centro;2516;980000;
17675;Piso en venta en calle de la Paz;Sol;Madrid;640;1;10;Calle de la Paz;;4;Centro;1416;389990;
17676;Piso en venta en CALVARIO;Lavapiés-Embajadores;Madrid;850;2;10;CALVARIO;;4;Centro;1365;368000;
17677;Piso en venta en calle de Toledo;Palacio;Madrid;750;2;10;Calle de Toledo;;4;Centro;1460;409000;
17678;Piso en venta en Chueca-Justicia;Centro;Madrid;2020;4;20;;;4;Centro;2497;920000;E
17679;Piso en venta en Chueca-Justicia;Centro;Madrid;2960;6;70;;;4;Centro;24524;1950000;F
17680;Piso en venta en calle de la Torrecilla del Leal, Madrid, 21;Lavapiés-Embajadores;Madrid;770;2;10;Calle de la Torrecilla del Leal;21;4;Centro;1213;305000;E
17681;Ático en venta en calle Provisiones;Lavapiés-Embajadores;Madrid;490;1;10;Calle Provisiones;;4;Centro;788;162000;
17682;Piso en venta en calle de Lavapiés;Lavapiés-Embajadores;Madrid;890;1;10;Calle de Lavapiés;;4;Centro;1320;349000;
17683;Piso en venta en plaza Pedro Zerolo;Chueca-Justicia;Madrid;500;1;10;Plaza Pedro Zerolo;;4;Centro;1187;295000;
17684;Piso en venta en calle de Toledo;Palacio;Madrid;1150;2;10;Calle de Toledo;;4;Centro;1712;520000;E
17685;Piso en venta en calle de San Justo;Palacio;Madrid;1500;3;20;Calle de San Justo;;4;Centro;2315;790000;
17686;Piso en venta en paseo de Recoletos;Chueca-Justicia;Madrid;3180;6;20;Paseo de Recoletos;;4;Centro;188041;2800000;E
17687;Piso en venta en calle de la Palma, Madrid;Malasaña-Universidad;Madrid;1140;3;20;Calle de la Palma, Madrid;;4;Centro;1987;639000;
17688;Piso en venta en plaza de Cascorro;Lavapiés-Embajadores;Madrid;1580;4;20;Plaza de Cascorro;;4;Centro;2035;660000;
17689;Piso en venta en Chueca-Justicia;Centro;Madrid;1500;2;20;;;4;Centro;6992;1650000;
17690;Piso en venta en calle de Santa Cruz de Marcenado;Malasaña-Universidad;Madrid;1830;4;30;Calle de Santa Cruz de Marcenado;;4;Centro;2457;1050000;
17691;Piso en venta en calle de Isabel la Católica;Palacio;Madrid;500;1;10;Calle de Isabel la Católica;;4;Centro;1180;292000;
17692;Piso en venta en Chueca-Justicia;Centro;Madrid;1230;2;20;;;4;Centro;1873;590000;B
17693;Piso en venta en Chueca-Justicia;Centro;Madrid;5570;5;40;;;4;Centro;1059741;4000000;
17694;Piso en venta en Huertas-Cortes;Centro;Madrid;3800;5;50;;;4;Centro;104074;2500000;
17695;Piso en venta en Palacio;Centro;Madrid;1550;3;20;;;4;Centro;2432;860000;
17696;Piso en venta en Malasaña-Universidad;Centro;Madrid;360;1;10;;;4;Centro;964;215000;E
17697;Piso en venta en calle de los Abades;Lavapiés-Embajadores;Madrid;680;1;10;Calle de los Abades;;4;Centro;1032;238000;
17698;Piso en venta en Plazuela de San Ginés;Sol;Madrid;2160;6;20;Plazuela de San Ginés;;4;Centro;2513;949000;
17699;Piso en venta en plaza MORERIA;Palacio;Madrid;960;3;10;Plaza MORERIA;;4;Centro;1437;399000;
17700;Piso en venta en calle Ventura de la Vega;Huertas-Cortes;Madrid;5650;6;40;Calle Ventura de la Vega;;4;Centro;1823000;4500000;
17701;Ático en venta en calle del Doctor Cortezo;Lavapiés-Embajadores;Madrid;3300;4;20;Calle del Doctor Cortezo;;4;Centro;2374;1090000;D
17702;Piso en venta en calle del Marqués Viudo de Pontejos;Sol;Madrid;940;1;10;Calle del Marqués Viudo de Pontejos;;4;Centro;1781;550000;D
17703;Piso en venta en Malasaña-Universidad;Centro;Madrid;1010;2;20;;;4;Centro;1644;490000;E
17704;Piso en venta en Palacio;Centro;Madrid;2210;3;30;;;4;Centro;14150;1800000;D
17705;Piso en venta en plaza de la Cebada;Palacio;Madrid;1420;4;20;Plaza de la Cebada;;4;Centro;2012;650000;D
17706;Piso en venta en plaza Santa Bárbara, Madrid;Chueca-Justicia;Madrid;2500;4;40;Plaza Santa Bárbara, Madrid;;4;Centro;104074;2500000;E
17707;Piso en venta en calle de Embajadores, Madrid;Lavapiés-Embajadores;Madrid;930;2;10;Calle de Embajadores, Madrid;;4;Centro;1553;450000;E
17708;Piso en venta en Sol;Centro;Madrid;2580;5;20;;;4;Centro;2493;915000;
17709;Piso en venta en calle Pelayo;Chueca-Justicia;Madrid;420;2;10;Calle Pelayo;;4;Centro;1064;249000;
17710;Piso en venta en calle de San Bernardino, 11;Malasaña-Universidad;Madrid;1300;5;30;Calle de San Bernardino;11;4;Centro;1850;580000;
17711;Piso en venta en calle de Fray Ceferino González;Lavapiés-Embajadores;Madrid;1470;3;20;Calle de Fray Ceferino González;;4;Centro;1500;426500;
17712;Piso en venta en Loreto y Chicote, 9;Malasaña-Universidad;Madrid;420;1;10;Loreto y Chicote;9;4;Centro;1197;299000;E
17713;Ático en venta en calle del Factor;Palacio;Madrid;4530;4;40;Calle del Factor;;4;Centro;24524;1950000;G
17714;Piso en venta en calle de Leganitos, 37 -1;Palacio;Madrid;980;1;20;Calle de Leganitos;37 -1;4;Centro;1592;467000;
17715;Piso en venta en calle de San Ildefonso;Lavapiés-Embajadores;Madrid;420;1;10;Calle de San Ildefonso;;4;Centro;777;159000;
17716;Piso en venta en Segovia, 8;Palacio;Madrid;600;1;10;Segovia;8;4;Centro;1225;310000;
17717;Piso en venta en Palacio;Centro;Madrid;1200;2;20;;;4;Centro;1781;550000;
17718;Piso en venta en Huertas-Cortes;Centro;Madrid;1310;2;20;;;4;Centro;2285;775000;
17719;Piso en venta en Sol;Centro;Madrid;1420;3;30;;;4;Centro;2115;695000;
17720;Piso en venta en Palacio;Centro;Madrid;1860;1;20;;;4;Centro;1536;1250000;
17721;Piso en venta en plaza de la Morería;Palacio;Madrid;960;3;10;Plaza de la Morería;;4;Centro;1391;379000;
17722;Piso en venta en calle Pelayo;Chueca-Justicia;Madrid;1460;4;30;Calle Pelayo;;4;Centro;2465;1045000;E
17723;Piso en venta en Chueca-Justicia;Centro;Madrid;580;1;10;;;4;Centro;1564;455000;
17724;Piso en venta en Chueca-Justicia;Centro;Madrid;2000;3;40;;;4;Centro;44765;2150000;
17725;Dúplex en venta en calle de Fúcar, 20;Huertas-Cortes;Madrid;600;1;20;Calle de Fúcar;20;4;Centro;1393;380000;F
17726;Piso en venta en calle del Molino de Viento;Malasaña-Universidad;Madrid;1270;2;10;Calle del Molino de Viento;;4;Centro;1474;415000;
17727;Piso en venta en calle de San Mateo;Chueca-Justicia;Madrid;1400;3;20;Calle de San Mateo;;4;Centro;1873;590000;
17728;Estudio en venta en calle de Zurita;Lavapiés-Embajadores;Madrid;250;0;10;Calle de Zurita;;4;Centro;694;137000;F
17729;Piso en venta en Malasaña-Universidad;Centro;Madrid;720;2;10;;;4;Centro;1346;360000;E
17730;Piso en venta en calle galeria de los robles s/n;Malasaña-Universidad;Madrid;1450;4;20;;;4;Centro;2001;645000;
17731;Piso en venta en calle de la Unión, 4;Palacio;Madrid;720;1;10;Calle de la Unión;4;4;Centro;1299;340000;
17732;Piso en venta en calle de San Marcos, 18;Chueca-Justicia;Madrid;560;1;10;Calle de San Marcos;18;4;Centro;1365;368000;
17733;Piso en venta en buenavista;Lavapiés-Embajadores;Madrid;300;2;10;buenavista;;4;Centro;640;123500;G
17734;Piso en venta en Chueca-Justicia;Centro;Madrid;2030;2;30;;;4;Centro;18;1380000;
17735;Piso en venta en calle de San Bernardino;Malasaña-Universidad;Madrid;1210;6;60;Calle de San Bernardino;;4;Centro;2347;1100000;
17736;Piso en venta en plaza de chueca;Chueca-Justicia;Madrid;1220;2;20;Plaza de chueca;;4;Centro;1839;575000;
17737;Piso en venta en calle de Fuencarral, 66;Chueca-Justicia;Madrid;590;1;10;Calle de Fuencarral;66;4;Centro;1346;360000;
17738;Piso en venta en calle de la Flor Baja;Palacio;Madrid;1960;2;20;Calle de la Flor Baja;;4;Centro;2234;750000;D
17739;Piso en venta en ronda de Segovia;Palacio;Madrid;680;3;10;Ronda de Segovia;;4;Centro;1148;280000;
17740;Piso en venta en calle de Segovia;Palacio;Madrid;1270;4;20;Calle de Segovia;;4;Centro;1735;530000;
17741;Piso en venta en calle de la Libertad, 26;Chueca-Justicia;Madrid;1820;3;40;Calle de la Libertad;26;4;Centro;6241;1630000;
17742;Piso en venta en calle de San Marcos, 28;Chueca-Justicia;Madrid;770;2;20;Calle de San Marcos;28;4;Centro;2115;695000;
17743;Piso en venta en calle Churruca;Chueca-Justicia;Madrid;700;2;20;Calle Churruca;;4;Centro;1701;515000;
17744;Piso en venta en calle del Calvario;Lavapiés-Embajadores;Madrid;440;1;10;Calle del Calvario;;4;Centro;961;214000;
17745;Piso en venta en calle de Tabernillas;Palacio;Madrid;770;2;10;Calle de Tabernillas;;4;Centro;1435;398000;E
17746;Piso en venta en calle San Dimas;Malasaña-Universidad;Madrid;860;2;20;Calle San Dimas;;4;Centro;1777;548000;
17747;Piso en venta en calle de Hortaleza;Chueca-Justicia;Madrid;1540;5;50;Calle de Hortaleza;;4;Centro;2510;999000;D
17748;Piso en venta en calle Tudescos;Malasaña-Universidad;Madrid;1350;5;50;Calle Tudescos;;4;Centro;2510;940000;
17749;Piso en venta en calle de Manuela Malasaña;Malasaña-Universidad;Madrid;680;2;10;Calle de Manuela Malasaña;;4;Centro;1519;435000;
17750;Piso en venta en calle de Barbieri;Chueca-Justicia;Madrid;550;1;10;Calle de Barbieri;;4;Centro;1320;349000;
17751;Piso en venta en Malasaña-Universidad;Centro;Madrid;870;2;20;;;4;Centro;1712;520000;B
17752;Piso en venta en Lavapiés-Embajadores;Centro;Madrid;1020;4;10;;;4;Centro;1346;360000;
17753;Piso en venta en calle de Ventura de la Vega;Huertas-Cortes;Madrid;1320;3;20;Calle de Ventura de la Vega;;4;Centro;1978;635000;
