id_free_place,latitude,longitude,complete_address,postal_code,country,community of spain,province,address,city,district,madrid_district_URI_from_wikidata
FreePlace997,-3.6988283,40.4243583,"'28004,ES,Madrid,Madrid,Calle de Santa brígida 25,Madrid'",28004,ES,Madrid,Madrid,Calle de Santa brígida 25,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace998,-3.68932,40.4309499,"'28046,ES,Madrid,Madrid,Paseo de la Castellana 29,Madrid'",28046,ES,Madrid,Madrid,Paseo de la Castellana 29,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace999,-3.6825216,40.4766366,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1000,-3.7215716,40.4677316,"'28035,ES,Madrid,Madrid,Calle de Valderrey 10,Madrid'",28035,ES,Madrid,Madrid,Calle de Valderrey 10,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace1001,-3.6820733,40.4769016,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1002,-3.6824483,40.4765166,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1003,-3.6823033,40.4767583,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1004,-3.6560516,40.4546749,"'28043,ES,Madrid,Madrid,Calle de Ángel muñoz 2,Madrid'",28043,ES,Madrid,Madrid,Calle de Ángel muñoz 2,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace1005,-3.7193416,40.4091433,"'28005,ES,Madrid,Madrid,Calle de Juan duque 45,Madrid'",28005,ES,Madrid,Madrid,Calle de Juan duque 45,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace1006,-3.6823766,40.4766983,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1007,-3.6865816,40.4924933,"'28034,ES,Madrid,Madrid,Calle de Nuestra señora de valverde 19,Madrid'",28034,ES,Madrid,Madrid,Calle de Nuestra señora de valverde 19,Madrid,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196
FreePlace1008,-3.6511333,40.4260733,"'28017,ES,Madrid,Madrid,Avenida del Marqués de corbera 52,Madrid'",28017,ES,Madrid,Madrid,Avenida del Marqués de corbera 52,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace1009,-3.6588116,40.4916833,"'28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 3B,Madrid'",28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 3B,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace1010,-3.7307149,40.4298233,"'28008,ES,Madrid,Madrid,Avenida de Valladolid 47G,Madrid'",28008,ES,Madrid,Madrid,Avenida de Valladolid 47G,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace1011,-3.7008016,40.4115583,"'28012,ES,Madrid,Madrid,Calle del Olmo 17,Madrid'",28012,ES,Madrid,Madrid,Calle del Olmo 17,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace1012,-3.6825783,40.50168,"'28034,ES,Madrid,Madrid,Calle de Antonio de cabezón 85,Madrid'",28034,ES,Madrid,Madrid,Calle de Antonio de cabezón 85,Madrid,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196
FreePlace1013,-3.6562116,40.455535,"'28043,ES,Madrid,Madrid,Calle de Arturo soria 155,Madrid'",28043,ES,Madrid,Madrid,Calle de Arturo soria 155,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace1014,-3.6634433,40.4844833,"'28050,ES,Madrid,Madrid,Calle de Manuel azaña ,Madrid'",28050,ES,Madrid,Madrid,Calle de Manuel azaña,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace1015,-3.7246566,40.4142083,"'28011,ES,Madrid,Madrid,Glorieta del Puente de segovia 3,Madrid'",28011,ES,Madrid,Madrid,Glorieta del Puente de segovia 3,Madrid,Latina,https://wikidata.org/entity/Q794954
FreePlace1016,-3.6623666,40.4886,"'28050,ES,Madrid,Madrid,Calle de Oña 105,Madrid'",28050,ES,Madrid,Madrid,Calle de Oña 105,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace1017,-3.7224683,40.4220283,"'28008,ES,Madrid,Madrid,Paseo de la Florida 25,Madrid'",28008,ES,Madrid,Madrid,Paseo de la Florida 25,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace1018,-3.69874,40.4606416,"'28039,ES,Madrid,Madrid,Calle del Marqués de viana 2,Madrid'",28039,ES,Madrid,Madrid,Calle del Marqués de viana 2,Madrid,Tetuán,https://wikidata.org/entity/Q1773540
FreePlace1019,-3.7330416,40.4326133,"'28008,ES,Madrid,Madrid,Avenida de Valladolid 79,Madrid'",28008,ES,Madrid,Madrid,Avenida de Valladolid 79,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace1020,-3.7168366,40.3858649,"'28026,ES,Madrid,Madrid, A-42 ,Madrid'",28026,ES,Madrid,Madrid,A-42,Madrid,Usera,https://wikidata.org/entity/Q953368
FreePlace1021,-3.7324833,40.3922566,"'28019,ES,Madrid,Madrid,Calle de Algorta 33,Madrid'",28019,ES,Madrid,Madrid,Calle de Algorta 33,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace1022,-3.7131733,40.3938083,"'28019,ES,Madrid,Madrid,Calle de Baleares 33,Madrid'",28019,ES,Madrid,Madrid,Calle de Baleares 33,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace1023,-3.697445,40.441695,"'28003,ES,Madrid,Madrid,Calle de Alonso cano 71,Madrid'",28003,ES,Madrid,Madrid,Calle de Alonso cano 71,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace1024,-3.694395,40.4482666,"'28020,ES,Madrid,Madrid,Avenida Centrum ,Madrid'",28020,ES,Madrid,Madrid,Avenida Centrum,Madrid,Tetuán,https://wikidata.org/entity/Q1773540
FreePlace1025,-3.6974466,40.4416966,"'28003,ES,Madrid,Madrid,Calle de Alonso cano 71,Madrid'",28003,ES,Madrid,Madrid,Calle de Alonso cano 71,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace1026,-3.70553,40.4361866,"'28015,ES,Madrid,Madrid,Calle de Magallanes 42,Madrid'",28015,ES,Madrid,Madrid,Calle de Magallanes 42,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace1027,-3.70576,40.4208866,"'28004,ES,Madrid,Madrid,Calle de Miguel moya 6,Madrid'",28004,ES,Madrid,Madrid,Calle de Miguel moya 6,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace1028,-3.72196,40.4221699,"'28008,ES,Madrid,Madrid,Paseo de la Florida 23,Madrid'",28008,ES,Madrid,Madrid,Paseo de la Florida 23,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace1029,-3.6579666,40.4072883,"'28030,ES,Madrid,Madrid,Plaza del Corregidor alonso de aguilar 5,Madrid'",28030,ES,Madrid,Madrid,Plaza del Corregidor alonso de aguilar 5,Madrid,Moratalaz,https://wikidata.org/entity/Q2076109
FreePlace1030,-3.6563316,40.4485716,"'28043,ES,Madrid,Madrid,Calle de Ramírez de arellano 21B,Madrid'",28043,ES,Madrid,Madrid,Calle de Ramírez de arellano 21B,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace1031,-3.6587833,40.4917549,"'28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 3B,Madrid'",28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 3B,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace1032,-3.7062933,40.42852,"'28015,ES,Madrid,Madrid,Calle de San bernardo 87,Madrid'",28015,ES,Madrid,Madrid,Calle de San bernardo 87,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace1033,-3.703005,40.45353,"'28020,ES,Madrid,Madrid,Calle de Bravo murillo 181,Madrid'",28020,ES,Madrid,Madrid,Calle de Bravo murillo 181,Madrid,Tetuán,https://wikidata.org/entity/Q1773540
FreePlace1034,-3.6953099,40.3797116,"'28041,ES,Madrid,Madrid,Calle de Antonio lópez 254B,Madrid'",28041,ES,Madrid,Madrid,Calle de Antonio lópez 254B,Madrid,Usera,https://wikidata.org/entity/Q953368
FreePlace1035,-3.6692383,40.3978516,"'28053,ES,Madrid,Madrid,Calle de Antonia calas 2,Madrid'",28053,ES,Madrid,Madrid,Calle de Antonia calas 2,Madrid,Puente de Vallecas,https://wikidata.org/entity/Q2003054
FreePlace1036,-3.7174483,40.4640799,"'28039,ES,Madrid,Madrid,Calle de Artajona 21E,Madrid'",28039,ES,Madrid,Madrid,Calle de Artajona 21E,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace1037,-3.7471683,40.3683166,"'28044,ES,Madrid,Madrid,Calle del Haya 3A,Madrid'",28044,ES,Madrid,Madrid,Calle del Haya 3A,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace1038,-3.6959933,40.3836833,"'28026,ES,Madrid,Madrid,Camino de Perales 236,Madrid'",28026,ES,Madrid,Madrid,Camino de Perales 236,Madrid,Usera,https://wikidata.org/entity/Q953368
FreePlace1039,-3.655675,40.4209083,"'28017,ES,Madrid,Madrid,Calle de Félix rodríguez de la fuente 93,Madrid'",28017,ES,Madrid,Madrid,Calle de Félix rodríguez de la fuente 93,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace1040,-3.7199033,40.3926116,"'28019,ES,Madrid,Madrid,Calle de Belmonte de tajo 26,Madrid'",28019,ES,Madrid,Madrid,Calle de Belmonte de tajo 26,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace1041,-3.7170866,40.39558,"'28019,ES,Madrid,Madrid,Calle de Jacinto verdaguer 24,Madrid'",28019,ES,Madrid,Madrid,Calle de Jacinto verdaguer 24,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace1042,-3.6252733,40.438205,"'28037,ES,Madrid,Madrid,Calle Albasánz 58,Madrid'",28037,ES,Madrid,Madrid,Calle Albasánz 58,Madrid,San Blas-Canillejas,https://wikidata.org/entity/Q2001937
FreePlace1043,-3.6754016,40.424275,"'28009,ES,Madrid,Madrid,Avenida Felipe ii 5,Madrid'",28009,ES,Madrid,Madrid,Avenida Felipe ii 5,Madrid,Salamanca,https://wikidata.org/entity/Q1773521
FreePlace1044,-3.6362783,40.42814,"'28017,ES,Madrid,Madrid,Calle de Luis ruiz 58C,Madrid'",28017,ES,Madrid,Madrid,Calle de Luis ruiz 58C,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace1045,-3.6485666,40.4370716,"'28027,ES,Madrid,Madrid,Calle de José del hierro ,Madrid'",28027,ES,Madrid,Madrid,Calle de José del hierro,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace1046,-3.7003166,40.3887883,"'28026,ES,Madrid,Madrid,Calle de Antonio lópez 166,Madrid'",28026,ES,Madrid,Madrid,Calle de Antonio lópez 166,Madrid,Usera,https://wikidata.org/entity/Q953368
FreePlace1047,-3.66999,40.4824183,"'28033,ES,Madrid,Madrid,Calle de Caleruega 88B,Madrid'",28033,ES,Madrid,Madrid,Calle de Caleruega 88B,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace1048,-3.7175766,40.3901333,"'28019,ES,Madrid,Madrid,Calle Antoñita jiménez 22,Madrid'",28019,ES,Madrid,Madrid,Calle Antoñita jiménez 22,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace1049,-3.6985383,40.4183249,"'28014,ES,Madrid,Madrid,Calle de Alcalá 26,Madrid'",28014,ES,Madrid,Madrid,Calle de Alcalá 26,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace1050,-3.6852583,40.3963,"'28045,ES,Madrid,Madrid,Calle de la Estrella naos 10,Madrid'",28045,ES,Madrid,Madrid,Calle de la Estrella naos 10,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace1051,-3.6301533,40.4637333,"'28043,ES,Madrid,Madrid,Calle Ramón power 34,Madrid'",28043,ES,Madrid,Madrid,Calle Ramón power 34,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace1052,-3.6571666,40.48958,"'28050,ES,Madrid,Madrid,Avenida de Francisco pi y margall 62,Madrid'",28050,ES,Madrid,Madrid,Avenida de Francisco pi y margall 62,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace1053,-3.6634216,40.484425,"'28050,ES,Madrid,Madrid,Calle de Manuel azaña ,Madrid'",28050,ES,Madrid,Madrid,Calle de Manuel azaña,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace1054,-3.7315966,40.4120916,"'28011,ES,Madrid,Madrid,Calle de Antonio zamora 69,Madrid'",28011,ES,Madrid,Madrid,Calle de Antonio zamora 69,Madrid,Latina,https://wikidata.org/entity/Q794954
FreePlace1055,-3.6980466,40.4222,"'28004,ES,Madrid,Madrid,Calle de Augusto figueroa 20,Madrid'",28004,ES,Madrid,Madrid,Calle de Augusto figueroa 20,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace1056,-3.6530033,40.4201583,"'28017,ES,Madrid,Madrid,Calle de Santa irene 1,Madrid'",28017,ES,Madrid,Madrid,Calle de Santa irene 1,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace1057,-3.7043516,40.4349716,"'28015,ES,Madrid,Madrid,Calle de Bravo murillo 12B,Madrid'",28015,ES,Madrid,Madrid,Calle de Bravo murillo 12B,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace1058,-3.7111916,40.42288,"'28013,ES,Madrid,Madrid,Calle de Leganitos 32,Madrid'",28013,ES,Madrid,Madrid,Calle de Leganitos 32,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace1059,-3.6974433,40.4230783,"'28004,ES,Madrid,Madrid,Calle de San gregorio 2,Madrid'",28004,ES,Madrid,Madrid,Calle de San gregorio 2,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace1060,-3.72049,40.3898466,"'28019,ES,Madrid,Madrid,Calle de Alejandro sánchez 63,Madrid'",28019,ES,Madrid,Madrid,Calle de Alejandro sánchez 63,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace1061,-3.6657166,40.49169,"'28050,ES,Madrid,Madrid,Calle de Ana de austria 4,Madrid'",28050,ES,Madrid,Madrid,Calle de Ana de austria 4,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace1062,-3.682415,40.4767933,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1063,-3.7292616,40.4140883,"'28011,ES,Madrid,Madrid,Plaza de la Puerta del ángel 3,Madrid'",28011,ES,Madrid,Madrid,Plaza de la Puerta del ángel 3,Madrid,Latina,https://wikidata.org/entity/Q794954
FreePlace1064,-3.7009333,40.4114966,"'28012,ES,Madrid,Madrid,Calle del Olmo 10,Madrid'",28012,ES,Madrid,Madrid,Calle del Olmo 10,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace1065,-3.682395,40.47655,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1066,-3.7075,40.42641,"'28015,ES,Madrid,Madrid,Calle del Norte 10,Madrid'",28015,ES,Madrid,Madrid,Calle del Norte 10,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace1067,-3.62471,40.4584183,"'28043,ES,Madrid,Madrid,Plaza de López de la plata 2,Madrid'",28043,ES,Madrid,Madrid,Plaza de López de la plata 2,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace1068,-3.7202216,40.3899383,"'28019,ES,Madrid,Madrid,Calle de Belmonte de tajo 76,Madrid'",28019,ES,Madrid,Madrid,Calle de Belmonte de tajo 76,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace1069,-3.69805,40.4710416,"'28029,ES,Madrid,Madrid,Calle de Regina 57,Madrid'",28029,ES,Madrid,Madrid,Calle de Regina 57,Madrid,Tetuán,https://wikidata.org/entity/Q1773540
FreePlace1070,-3.67533,40.43004,"'28006,ES,Madrid,Madrid,Calle del Conde de peñalver 48,Madrid'",28006,ES,Madrid,Madrid,Calle del Conde de peñalver 48,Madrid,Salamanca,https://wikidata.org/entity/Q1773521
FreePlace1071,-3.6824833,40.4766866,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1072,-3.68242,40.476695,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1073,-3.7159833,40.4221066,"'28008,ES,Madrid,Madrid,Calle de Irún 7,Madrid'",28008,ES,Madrid,Madrid,Calle de Irún 7,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace1074,-3.682335,40.4768,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1075,-3.7332433,40.4327149,"'28008,ES,Madrid,Madrid,Avenida de Valladolid 81,Madrid'",28008,ES,Madrid,Madrid,Avenida de Valladolid 81,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace1076,-3.6652366,40.4803316,"'28033,ES,Madrid,Madrid,Calle Jazmín 50,Madrid'",28033,ES,Madrid,Madrid,Calle Jazmín 50,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace1077,-3.70128,40.4115866,"'28012,ES,Madrid,Madrid,Calle del Olmo 5,Madrid'",28012,ES,Madrid,Madrid,Calle del Olmo 5,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace1078,-3.72024,40.404545,"'28005,ES,Madrid,Madrid,Paseo de los Melancólicos 47,Madrid'",28005,ES,Madrid,Madrid,Paseo de los Melancólicos 47,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace1079,-3.71812,40.4105433,"'28005,ES,Madrid,Madrid,Paseo Imperial 2,Madrid'",28005,ES,Madrid,Madrid,Paseo Imperial 2,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace1080,-3.6958116,40.505165,"'28049,ES,Madrid,Madrid,Avenida Monasterio de silos 61,Madrid'",28049,ES,Madrid,Madrid,Avenida Monasterio de silos 61,Madrid,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196
FreePlace1081,-3.6820266,40.4768566,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1082,-3.6825333,40.47646,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1083,-3.6497033,40.46419,"'28043,ES,Madrid,Madrid,Calle de Agustín calvo 20,Madrid'",28043,ES,Madrid,Madrid,Calle de Agustín calvo 20,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace1084,-3.68206,40.42208,"'28001,ES,Madrid,Madrid,Calle de Villanueva 43,Madrid'",28001,ES,Madrid,Madrid,Calle de Villanueva 43,Madrid,Salamanca,https://wikidata.org/entity/Q1773521
FreePlace1085,-3.6595733,40.4905583,"'28050,ES,Madrid,Madrid,Avenida de Francisco pi y margall 77,Madrid'",28050,ES,Madrid,Madrid,Avenida de Francisco pi y margall 77,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace1086,-3.6563783,40.4469333,"'28043,ES,Madrid,Madrid,Calle de Torrelaguna 77,Madrid'",28043,ES,Madrid,Madrid,Calle de Torrelaguna 77,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace1087,-3.6822966,40.4768383,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1088,-3.7089283,40.411295,"'28005,ES,Madrid,Madrid,Plaza de la Cebada 16,Madrid'",28005,ES,Madrid,Madrid,Plaza de la Cebada 16,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace1089,-3.6824516,40.4766133,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1090,-3.637345,40.4085183,"'28030,ES,Madrid,Madrid,Avenida del Doctor garcía tapia 194,Madrid'",28030,ES,Madrid,Madrid,Avenida del Doctor garcía tapia 194,Madrid,Moratalaz,https://wikidata.org/entity/Q2076109
FreePlace1091,-3.6554366,40.4106499,"'28030,ES,Madrid,Madrid,Calle del Camino de los vinateros 38B,Madrid'",28030,ES,Madrid,Madrid,Calle del Camino de los vinateros 38B,Madrid,Moratalaz,https://wikidata.org/entity/Q2076109
FreePlace1092,-3.6826133,40.476555,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1093,-3.6948416,40.4029616,"'28045,ES,Madrid,Madrid,Calle de Palos de la frontera 25,Madrid'",28045,ES,Madrid,Madrid,Calle de Palos de la frontera 25,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace1094,-3.6763683,40.4656649,"'28016,ES,Madrid,Madrid,Avenida del Comandante franco 11,Madrid'",28016,ES,Madrid,Madrid,Avenida del Comandante franco 11,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1095,-3.7226716,40.4023266,"'28019,ES,Madrid,Madrid,Avenida del Manzanares 60,Madrid'",28019,ES,Madrid,Madrid,Avenida del Manzanares 60,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace1096,-3.66343,40.4844499,"'28050,ES,Madrid,Madrid,Calle de Manuel azaña ,Madrid'",28050,ES,Madrid,Madrid,Calle de Manuel azaña,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace1097,-3.683895,40.503225,"'28034,ES,Madrid,Madrid,Anillo Verde ciclista - tramo 6 93,Madrid'",28034,ES,Madrid,Madrid,Anillo Verde ciclista - tramo 6 93,Madrid,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196
FreePlace1098,-3.6842766,40.4722583,"'28046,ES,Madrid,Madrid,Calle de Mauricio ravel 10,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio ravel 10,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1099,-3.6646816,40.4470816,"'28002,ES,Madrid,Madrid,Calle de Luis de salazar 16,Madrid'",28002,ES,Madrid,Madrid,Calle de Luis de salazar 16,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1100,-3.6817149,40.4766766,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1101,-3.6824833,40.47675,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1102,-3.6765283,40.4611183,"'28016,ES,Madrid,Madrid,Avenida de Pío xii 5,Madrid'",28016,ES,Madrid,Madrid,Avenida de Pío xii 5,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1103,-3.65642,40.4471516,"'28043,ES,Madrid,Madrid,Calle de Torrelaguna 77,Madrid'",28043,ES,Madrid,Madrid,Calle de Torrelaguna 77,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace1104,-3.7219333,40.3928166,"'28019,ES,Madrid,Madrid,Calle de Mercedes arteaga 17,Madrid'",28019,ES,Madrid,Madrid,Calle de Mercedes arteaga 17,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace1105,-3.6173616,40.4436483,"'28027,ES,Madrid,Madrid,Calle de Alcalá 548,Madrid'",28027,ES,Madrid,Madrid,Calle de Alcalá 548,Madrid,San Blas-Canillejas,https://wikidata.org/entity/Q2001937
FreePlace1106,-3.736615,40.43202,"'28008,ES,Madrid,Madrid,Calle de Santa pola 20,Madrid'",28008,ES,Madrid,Madrid,Calle de Santa pola 20,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace1107,-3.711195,40.4234466,"'28008,ES,Madrid,Madrid,Plaza de España 1,Madrid'",28008,ES,Madrid,Madrid,Plaza de España 1,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace1108,-3.6823116,40.4766916,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1109,-3.685195,40.47943,"'28046,ES,Madrid,Madrid,Paseo de la Castellana 298,Madrid'",28046,ES,Madrid,Madrid,Paseo de la Castellana 298,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1110,-3.6975733,40.3929366,"'28045,ES,Madrid,Madrid,Paseo de la Chopera 49,Madrid'",28045,ES,Madrid,Madrid,Paseo de la Chopera 49,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace1111,-3.68252,40.4766283,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace1112,-3.7229516,40.4913783,"'28035,ES,Madrid,Madrid,Calle de la Senda del infante 34,Madrid'",28035,ES,Madrid,Madrid,Calle de la Senda del infante 34,Madrid,Mirasierra,https://wikidata.org/entity/Q31134
FreePlace1113,-3.72292,40.4917483,"'28035,ES,Madrid,Madrid,Anillo Verde ciclista - tramo 6 ,Madrid'",28035,ES,Madrid,Madrid,Anillo Verde ciclista - tramo 6,Madrid,Mirasierra,https://wikidata.org/entity/Q31134
