Provincia,same_as_wiki_data_province,Municipio,Localidad,Código postal,Dirección,Margen,Longitud,Latitud,Precio gasolina 95 E5,Precio gasolina 98 E5,Precio gasóleo A,Precio gasóleo Premium,Rótulo,same_as_wikdata_rotulo,ID,Tipo venta,Rem.,Horario,Tipo servicio
Barcelona Province,https://wikidata.org/entity/Q81949,MASIES DE VOLTREGÃ€ (LES),MASIES DE VOLTREGA (LES),08509,"CALLE ONZE DE SETEMBRE, 34",D,"2,241,556","42,010,278","1,319",,"1,218",,PETROVOLTREGÃ€,,ID-PETROVOLTREGÃ€-2129,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MASNOU (EL),MASNOU (EL),08320,"CARRETERA N-II KM. 635,5",I,"2,333,639","41,482,556","1,589","1,739","1,449","1,529",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-2130,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MASNOU (EL),MASNOU (EL),08320,"CARRETERA CRTA.N II, KM 635, POL.IND. VORAMAR KM.",N,"2,336,639","41,483,944","1,589","1,729","1,409","1,479",Q8,,ID-Q8-2131,P,dm,L-D: 24H,"Sin datos"
Barcelona Province,https://wikidata.org/entity/Q81949,MASNOU (EL),MASNOU (EL),08320,"AVDA. DEL MARESME, S/N",N,"2,331,111","41,482,806","1,609","1,749","1,409","1,479",MEROIL,https://wikidata.org/entity/Q62292559,ID-MEROIL-2132,P,dm,L-D: 07:00-22:00,"L-D: 07:00-22:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MASQUEFA,MASQUEFA,08783,"CALLE LAPEDROSA, 20",D,"1,825,611","41,496,417","1,299","1,519","1,239","1,259",PEDROSA CENTER,,ID-PEDROSA CENTER-2133,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MASQUEFA,MASQUEFA,08783,"POLIGONO IND. LA PEDROSA, S/N",N,"1,822,000","41,499,528","1,272",,"1,190",,BONAREA,,ID-BONAREA-2134,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MATARÃ“,MATARO,08302,"CAMI DE SANT CRIST, 63",D,"2,430,139","41,530,028","1,393",,"1,263",,Q8,,ID-Q8-2135,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MATARÃ“,MATARO,08302,"AVENIDA VIA SÃˆRGIA, 77",D,"2,423,528","41,530,333","1,309",,"1,229",,GM OIL,,ID-GM OIL-2136,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MATARÃ“,MATARO,08302,"CALLE REAL, 547",I,"2,440,722","41,534,167","1,549","1,681","1,359","1,439",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-2137,P,OM,L-D: 24H,"Sin datos"
Barcelona Province,https://wikidata.org/entity/Q81949,MATARÃ“,MATARO,08302,CARRETERA N-2 KM. 644,I,"2,428,167","41,523,194","1,589","1,739","1,449","1,519",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-2138,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MATARÃ“,MATARO,08302,"AVENIDA MARESME, 1",I,"2,435,889","41,529,972","1,609","1,751","1,449","1,539",BP ESTACION SERVICIO MATARO,,ID-BP ESTACION SERVICIO MATARO-2139,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MATARÃ“,MATARO,08301,"CARRETERA C-1415 KM. 1,4",D,"2,421,222","41,541,250","1,579","1,729","1,449","1,539",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-2140,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MATARÃ“,MATARO,08301,"CALLE TEIXIDORA (DE LA), 37",D,"2,427,889","41,526,222","1,449",,"1,339",,Shell,https://wikidata.org/entity/Q154950,ID-SHELL-2141,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MATARÃ“,MATARO,08301,"CARRETERA CARRETERA N-2, NÂº 647,9 KM. 647,9",I,"2,457,972","41,541,694","1,609",,"1,419","1,499",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-2142,P,OM,L-D: 24H,"Sin datos"
Barcelona Province,https://wikidata.org/entity/Q81949,MATARÃ“,MATARO,08301,"CALLE PABLO IGLESIAS, 1",D,"2,429,111","41,535,694","1,359",,"1,239","1,269",AUTONETOIL,,ID-AUTONETOIL-2143,P,dm,L-D: 24H,"L-M: 00:00-08:00 (D), 08:00-21:00 (A), 21:00-23:59 (D); X: 00:00-09:00 (D), 09:00-14:00 (A), 14:00-16:00 (D), 16:00-21:00 (A), 21:00-23:59 (D); J-S: 00:00-08:00 (D), 08:00-21:00 (A), 21:00-23:59 (D); D: 00:00-09:00 (D), 09:00-14:00 (A), 14:00-23:59 (D)"
Barcelona Province,https://wikidata.org/entity/Q81949,MATARÃ“,MATARO,08301,"ALFONSO X EL SABIO, S/N,",D,"2,449,306","41,545,472","1,359","1,479","1,239",,Q8,,ID-Q8-2144,P,dm,L-D: 24H,"Sin datos"
Barcelona Province,https://wikidata.org/entity/Q81949,MATARÃ“,MATARO,08301,"CAMI SANT CRIST (DEL), 32",D,"2,427,194","41,531,861","1,369",,"1,249",,Ballenoil,https://wikidata.org/entity/Q110743569,ID-BALLENOIL-2145,P,dm,L-D: 24H,"L-D: 24H (D)"
Barcelona Province,https://wikidata.org/entity/Q81949,MATARÃ“,MATARO,08304,RD PAISOS CATALANS 15,N,"2,437,694","41,553,611","1,399",,"1,269",,Ballenoil,https://wikidata.org/entity/Q110743569,ID-BALLENOIL-2146,P,dm,L-D: 24H,"L-D: 24H (D)"
Barcelona Province,https://wikidata.org/entity/Q81949,MATARÃ“,MATARO,08304,"C.C.MATARÃ“ PARK; CTRA.CIRERA, S/N",N,"2,429,444","41,553,278","1,359","1,479","1,239","1,429",Alcampo,https://wikidata.org/entity/Q2832081,ID-ALCAMPO-2147,P,dm,L-D: 24H,"L-D: 00:00-08:00 (D), 08:00-20:00 (A), 20:00-23:59 (D)"
Barcelona Province,https://wikidata.org/entity/Q81949,MATARÃ“,MATARO,08304,"CALLE ENERGIA, 1",N,"2,454,250","41,550,583","1,357",,"1,237",,PETROPRIX,,ID-PETROPRIX-2148,P,dm,L-D: 24H,"L-D: 24H (D)"
Barcelona Province,https://wikidata.org/entity/Q81949,MATARÃ“,MATARO,08304,"PG MATA ROCAFONDA C/ENERGIA 2-4, S.",D,"2,451,639","41,554,500","1,589","1,739","1,459","1,549",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-2149,P,OM,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MATARÃ“,MATARO,08304,"VÃ�A EUROPA, 220",D,"2,432,306","41,551,167","1,589","1,739","1,459","1,549",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-2150,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MATARÃ“,MATARO,08303,"VÃ�A SERGIA, 100",N,"2,422,972","41,532,611","1,524",,"1,364","1,434",Galp Energia,https://wikidata.org/entity/Q1492739,ID-GALP-2151,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MATARÃ“,MATARO,08303,CARRETERA DE BARCELONA . POLIGON  HORTES DEL CAMÃ�  RAL KM. 50,D,"2,430,861","41,526,972","1,529","1,780","1,410","1,670",CENTRE ENERGIA MARESME,,ID-CENTRE ENERGIA MARESME-2152,P,dm,L-D: 24H,"Sin datos"
Barcelona Province,https://wikidata.org/entity/Q81949,MOIÃ€,MOIA,08180,CARRETERA DE VIC KM. 27,D,"2,106,667","41,808,722","1,275",,"1,193",,BONAREA,,ID-BONAREA-2153,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MOIÃ€,MOIA,08180,"CARRETERA N-141-C KM. 27,3",I,"2,102,139","41,809,306","1,379","1,527","1,246","1,366",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-2154,P,dm,L-D: 05:00-23:00,"L-D: 05:00-23:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MOIÃ€,MOIA,08180,"AVINGUDA ZONA INDUSTRIAL, S/N",N,"2,104,444","41,808,056","1,299",,"1,199",,AREA DIESEL,,ID-AREA DIESEL-2155,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MOIÃ€,MOIA,08180,"POLIGONO RONDE DE LES CONQUES, 17",N,"2,108,056","41,804,056","1,419","1,659","1,299","1,329",SERVIAUTO ECOLOGIC,,ID-SERVIAUTO ECOLOGIC-2156,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MOLINS DE REI,MOLINS DE REI,08750,"CALLE HORTA, 14",D,"2,030,139","41,395,417","1,399",,"1,279","1,309",AUTONETOIL,,ID-AUTONETOIL-2157,P,dm,L-D: 24H,"L-V: 00:00-07:00 (D), 07:00-21:00 (A), 21:00-23:59 (D); S: 00:00-09:00 (D), 09:00-14:00 (A), 14:00-16:00 (D), 16:00-21:00 (A), 21:00-23:59 (D); D: 00:00-09:00 (D), 09:00-14:00 (A), 14:00-23:59 (D)"
Barcelona Province,https://wikidata.org/entity/Q81949,MOLINS DE REI,MOLINS DE REI,08750,"CALLE AVDA. BARCELONA, 222",N,"2,025,417","41,404,389","1,399","1,704","1,281","1,428",MEROIL,https://wikidata.org/entity/Q62292559,ID-MEROIL-2158,P,OM,L-D: 05:00-23:00,"L-D: 05:00-23:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MOLINS DE REI,MOLINS DE REI,08750,CARRETERA N-340 KM. 1246,N,"2,032,917","41,397,278","1,599","1,739","1,439","1,519",Shell,https://wikidata.org/entity/Q154950,ID-SHELL-2159,P,OM,L-D: 05:00-23:00,"L-D: 05:00-23:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MOLINS DE REI,MOLINS DE REI,08750,"AVENIDA CALDES, 18",D,"2,014,694","41,410,944","1,589","1,739","1,449","1,499",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-2160,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MOLINS DE REI,MOLINS DE REI,08750,"AUTOPISTA AP-2 KM. 8,5",D,"2,025,000","41,393,611","1,599","1,709","1,459","1,549",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-2161,P,OM,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MOLINS DE REI,MOLINS DE REI,08750,"CALLE RIERA CAN PAHISSA, 7,11",D,"2,031,806","41,398,444","1,419","1,659","1,279","1,349",PETROLIS DE BARCELONA,,ID-PETROLIS DE BARCELONA-2162,P,dm,L-D: 24H,"L-V: 07:00-21:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MOLINS DE REI,MOLINS DE REI,08750,"A-2 km 8,000",N,"2,024,121","41,391,917","1,559",,"1,399","1,469",Galp Energia,https://wikidata.org/entity/Q1492739,ID-GALP-2163,P,OM,L-D: 24H,"L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)"
Barcelona Province,https://wikidata.org/entity/Q81949,MOLINS DE REI,MOLINS DE REI,08750,"CARRER EL PLA, 3",D,"2,021,556","41,403,333","1,389",,"1,269",,AUTONETOIL,,ID-AUTONETOIL-2164,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MOLLET DEL VALLÃˆS,MOLLET DEL VALLES,08100,"CALLE FRIEDRICH WILHELM SERTÃœNER, 8",D,"2,224,806","41,548,583","1,342",,"1,233",,OILPRIX,,ID-OILPRIX-2165,P,OM,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MOLLET DEL VALLÃˆS,MOLLET DEL VALLES,08100,"RONDA LA FARINERA, S/N",D,"2,202,500","41,538,333","1,579","1,719","1,469","1,539",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-2166,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MOLLET DEL VALLÃˆS,MOLLET DEL VALLES,08100,"CARRER DEL BOSC, 16",D,"2,222,167","41,547,861","1,579","1,719","1,469","1,539",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-2167,P,OM,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MOLLET DEL VALLÃˆS,MOLLET DEL VALLES,08100,"CARRER DE NICARAGUA,S/N. PL. CAN BORRELL, S/N",D,"2,204,972","41,548,750","1,379",,"1,289","1,339",Grup Bon Preu,https://wikidata.org/entity/Q11924747,ID-ESCLATOIL-2168,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MOLLET DEL VALLÃˆS,MOLLET DEL VALLES,08100,"AV.RABASSAIRES, S/N",N,"2,221,167","41,539,028","1,389","1,539","1,289","1,359",Q8,,ID-Q8-2169,P,dm,L-D: 24H,"Sin datos"
Barcelona Province,https://wikidata.org/entity/Q81949,MOLLET DEL VALLÃˆS,MOLLET DEL VALLES,08100,"AVENIDA BURGOS, 81",D,"2,206,889","41,531,333","1,609","1,749","1,419","1,499",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-2170,P,dm,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MOLLET DEL VALLÃˆS,MOLLET DEL VALLES,08100,"AVINGUDA BADALONA, 22",N,"2,212,806","41,533,444","1,369",,"1,219",,GOOD PRICE PALAU,,ID-GOOD PRICE PALAU-2171,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONISTROL DE MONTSERRAT,MONISTROL DE MONTSERRAT,08691,"CR C-55, 13,33",I,"1,844,056","41,609,111","1,529",,"1,429","1,479",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-2172,P,OM,L-D: 07:00-22:00,"Sin datos"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTCADA I REIXAC,MONTCADA CENTRE,08110,"CALLE TORRENT DE CAN PAYÃ€S, 17",N,"2,189,944","41,498,028",,,"1,249",,COUSO,,ID-COUSO-2173,P,dm,L-D: 07:00-21:00,"L-D: 07:00-21:00 (P)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTCADA I REIXAC,MONTCADA CENTRE,08110,"POLIGONO INDUSTRIAL HERMES, 4",I,"2,162,944","41,482,083","1,604","1,736","1,439","1,514",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-2174,P,OM,L-V: 06:00-22:00; S: 07:00-15:00,"L-V: 06:00-22:00 (A); S: 07:00-15:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTCADA I REIXAC,MONTCADA CENTRE,08110,"CARRETERA N-152 KM. 11,9",D,"2,185,278","41,491,667","1,579","1,729","1,469","1,519",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-2175,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTCADA I REIXAC,MONTCADA CENTRE,08110,"CARRETERA C-17 KM. 1,5",I,"2,177,833","41,466,861","1,589","1,739","1,469","1,519",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-2176,P,OM,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTCADA I REIXAC,MONTCADA CENTRE,08110,"AUTOVIA A-17 KM. 5,2",I,"2,190,639","41,496,611","1,579","1,729","1,469","1,519",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-2177,P,OM,L-D: 07:00-23:00,"L-D: 07:00-23:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTCADA I REIXAC,MONTCADA CENTRE,08110,CARRETERA SANT ADRIA  ROCA KM. 7,D,"2,192,528","41,480,417","1,579","1,729","1,469","1,519",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-2178,P,OM,L-D: 05:00-23:00,"L-D: 05:00-23:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTCADA I REIXAC,MONTCADA CENTRE,08110,"AVINGUDA LA FERRERIA ESQ/ TRABAJO, S/N",D,"2,178,611","41,485,222","1,589","1,721","1,439","1,505",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-2179,P,dm,L-V: 06:30-22:30; S: 08:00-20:00,"L-V: 06:30-22:30 (A); S: 08:00-20:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTCADA I REIXAC,MONTCADA CENTRE,08110,"CALLE CAN MILANS, 1",D,"2,187,806","41,507,556","1,379",,"1,259",,PETROLOWCOST,,ID-PETROLOWCOST-2180,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTCADA I REIXAC,MONTCADA CENTRE,08110,"AVENIDA LA FERRERIA, S/N",D,"2,166,639","41,486,028","1,299",,"1,209",,GM OIL,,ID-GM OIL-2181,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTCADA I REIXAC,MONTCADA CENTRE,08110,"CALLE FRESSER, 21",I,"2,192,861","41,502,611",,,"1,299",,CONDIS,,ID-CONDIS-2182,R,dm,L-D: 24H,"L-D: 24H (D)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTCADA I REIXAC,CAN CUIAS,08110,"AUTOPISTA C- 33 KM. 82,5",N,"2,191,417","41,495,222","1,579","1,729","1,469","1,519",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-2183,P,OM,L-D: 24H,"L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTCADA I REIXAC,CAN CUIAS,08110,"CR A-18 BARC.-TARR.DCHA. KM  2,8",D,"2,165,778","41,470,639","1,599","1,739","1,429","1,509",BP PORTAL DEL VALLES DCHA.,,ID-BP PORTAL DEL VALLES DCHA.-2184,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTCADA I REIXAC,CAN CUIAS,08110,"CR C-58 TARR.-BARCEL. IZ. KM  2,8",I,"2,166,611","41,469,389","1,599","1,739","1,429","1,509",BP PORTAL DEL VALLES IZDA.,,ID-BP PORTAL DEL VALLES IZDA.-2185,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTGAT,MONTGAT,08390,"CALLE RAMON Y CAJAL, S/N",N,"2,268,750","41,462,972","1,596","1,739","1,437","1,528",BP MONTGAT,,ID-BP MONTGAT-2186,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTMANEU,MONTMANEU,08717,CARRETERA NACIONAL II KM. 532,D,"1,399,639","41,617,056","1,619","1,739","1,419","1,499",LA PANADELLA,,ID-LA PANADELLA-2187,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTMANEU,MONTMANEU,08717,CARRETERA NACIONAL II KM. 532,I,"1,399,361","41,617,750","1,619","1,739","1,419","1,499",LA PANADELLA,,ID-LA PANADELLA-2188,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTMELÃ“,MONTMELO,08160,"CARRER VIC, 69",D,"2,250,167","41,553,694","1,279","1,429","1,205","1,285",CAMPSA EXPRESS,,ID-CAMPSA EXPRESS-2189,P,OM,L-D: 00:00-22:00,"L-D: 00:00-06:00 (D), 06:00-22:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTMELÃ“,MONTMELO,08160,"POLIGONO POL17 EL PEDREGAR INDUST., 1",D,"2,255,667","41,555,389","1,277",,"1,203",,Ballenoil,https://wikidata.org/entity/Q110743569,ID-BALLENOIL-2190,P,dm,L-D: 24H,"L-D: 24H (D)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTORNÃˆS DEL VALLÃˆS,MONTORNES CENTRE,08170,"AVENIDA RIU MOJENT ESQ CARLES RIBA, S/N",N,"2,270,806","41,554,444","1,369","1,499","1,229","1,259",NUROIL,,ID-NUROIL-2191,P,dm,L-D: 24H,"Sin datos"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTORNÃˆS DEL VALLÃˆS,MONTORNES NORD,08170,"CALLE CARLES RIBA, 15",N,"2,267,833","41,557,111","1,359",,"1,289",,EL SURTIDOR,,ID-EL SURTIDOR-2192,P,dm,L-S: 07:00-22:00,"L-S: 07:00-22:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTORNÃˆS DEL VALLÃˆS,MONTORNES NORD,08170,"AVENIDA MOGENT, 3",D,"2,265,500","41,548,528","1,559","1,709","1,449","1,529",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-2193,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,MONTSENY,MONTSENY,08460,"PASSEIG LA FONT, 1",N,"2,396,361","41,758,611","1,599",,"1,475",,Blanca,https://wikidata.org/entity/Q121359841,ID-BLANCA-2194,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,NAVARCLES,NAVARCLES,08270,"CALLE TEXTIL, 3",I,"1,912,583","41,751,250","1,335",,"1,240","1,300",PETRO7,,ID-PETRO7-2195,P,dm,L-D: 24H,"L-D: 24H (D)"
Barcelona Province,https://wikidata.org/entity/Q81949,NAVÃ€S,NAVAS,08670,"CARRETERA C-16 KM. 73,47",I,"1,878,111","41,903,861","1,519","1,669","1,409","1,459",Petrocat,https://wikidata.org/entity/Q20104358,ID-PETROCAT-2196,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,Ã’DENA,ODENA,08711,CARRETERA N-2 KM. 555,I,"1,636,806","41,578,361","1,529","1,639","1,399","1,449",Petronor,https://wikidata.org/entity/Q1726547,ID-PETRONOR-2197,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,Ã’DENA,ODENA,08711,"CARRER C-244, PK 0,05",D,"1,636,472","41,578,583","1,273",,"1,189",,Plenoil,https://wikidata.org/entity/Q127497985,ID-PLENOIL-2198,P,dm,L-D: 24H,"L-D: 24H (D)"
Barcelona Province,https://wikidata.org/entity/Q81949,Ã’DENA,ODENA,08711,"POLIGONO PLA DE LES GAVARRERES AV. MADRID, 44",N,"1,656,972","41,577,361","1,273",,"1,191",,BONAREA,,ID-BONAREA-2199,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,OLÃˆRDOLA,SANT PERE MOLANTA,08799,SANT MIQUEL D'OLERDOLA (P. I.  SANT PERE MOLANTA),N,"1,729,750","41,353,750",,,"1,494",,LACICAR,,ID-LACICAR-2200,P,dm,L-V: 08:00-13:00 y 15:00-20:00,"L-V: 08:00-13:00 (A), 15:00-20:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,OLÃˆRDOLA,OLÃˆRDOLA,08734,"CARRETERA C-15 KM. 11,5",D,"1,718,667","41,322,694","1,379",,"1,279",,PETROCAT DIRECTE,,ID-PETROCAT DIRECTE-2201,P,OM,L-D: 24H,"L-D: 24H (D)"
Barcelona Province,https://wikidata.org/entity/Q81949,OLÃˆRDOLA,OLÃˆRDOLA,08734,"POLIGONO CTRA.N-340 SORTIDA 30 -POL.IND.CLOT DE MOJA, S/N",N,"1,683,139","41,332,667","1,409",,"1,319",,Q8,,ID-Q8-2202,P,dm,L-D: 24H,"Sin datos"
Barcelona Province,https://wikidata.org/entity/Q81949,OLÃˆRDOLA,OLÃˆRDOLA,08734,"CARRETERA C-15 KM. 11,5",I,"1,718,806","41,323,389","1,379",,"1,279",,PETROCAT DIRECTE,,ID-PETROCAT DIRECTE-2203,P,OM,L-D: 24H,"L-D: 24H (D)"
Barcelona Province,https://wikidata.org/entity/Q81949,OLÃˆRDOLA,OLÃˆRDOLA,08734,"AVENIDA BARCELONA, S/N",N,"1,739,167","41,354,889","1,409","1,739","1,319","1,359",Carrefour,https://wikidata.org/entity/Q62073427,ID-CARREFOUR-2204,P,dm,L-D: 24H,"L-D: 24H (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,OLESA DE MONTSERRAT,OLESA DE MONTSERRAT,08640,"AVINGUDA FRANCESC MACIA ESQ. CTRA. MARTORELL - ILLA 2, S/N",D,"1,900,222","41,541,444","1,271",,"1,189",,NIEVES,,ID-NIEVES-2205,P,dm,L-D: 24H,"L-V: 00:00-09:00 (D), 09:00-14:00 (A), 14:00-15:00 (D), 15:00-20:00 (A), 20:00-23:59 (D); S-D: 00:00-09:00 (D), 09:00-14:00 (A), 14:00-23:59 (D)"
Barcelona Province,https://wikidata.org/entity/Q81949,OLESA DE MONTSERRAT,OLESA DE MONTSERRAT,08640,"CARRETERA C-55 KM. 6,39",D,"1,880,222","41,552,278","1,539","1,689","1,449","1,519",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-2206,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,OLESA DE MONTSERRAT,OLESA DE MONTSERRAT,08640,"CALLE COLON, S/N",N,"1,886,361","41,543,111","1,464","1,604","1,394","1,444",Galp Energia,https://wikidata.org/entity/Q1492739,ID-GALP-2207,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Barcelona Province,https://wikidata.org/entity/Q81949,OLESA DE MONTSERRAT,OLESA DE MONTSERRAT,08640,"POLIGONO CAMI LA FLORA-FOU PARC, 15",N,"1,881,500","41,544,556","1,272",,"1,190",,BONAREA,,ID-BONAREA-2208,P,dm,L-D: 24H,"L-D: 24H (D)"
Barcelona Province,https://wikidata.org/entity/Q81949,OLESA DE MONTSERRAT,OLESA DE MONTSERRAT,08640,"CALLE VAPOR CREMAT DEL, 13",D,"1,882,222","41,545,472","1,271",,"1,189",,NIEVES,,ID-NIEVES-2209,P,dm,L-D: 24H,"L-V: 00:00-06:00 (D), 06:00-21:30 (A), 21:30-23:59 (D); S-D: 00:00-09:00 (D), 09:00-21:00 (A), 21:00-23:59 (D)"
Barcelona Province,https://wikidata.org/entity/Q81949,OLOST,OLOST,08519,CARRETERA C-154 DE VIC A BERGA KM. 20,I,"2,097,250","41,984,917","1,515",,"1,399","1,489",Petronor,https://wikidata.org/entity/Q1726547,ID-PETRONOR-2210,P,OM,L-S: 07:00-21:00,"Sin datos"
