datetime-America/Los_Angeles,Iowa PM2.5 [ug/m^3],Chicago PM2.5 [ug/m^3],Cranford PM2.5 [ug/m^3],Magnolia PM2.5 [ug/m^3],month,day,hour,minute,dayofweek_Sunday,dayofweek_Monday,dayofweek_Tuesday,dayofweek_Wednesday,dayofweek_Thursday,dayofweek_Friday,dayofweek_Saturday,Background PM2.5 [ug/m^3],Temperature [degC],Pressure [mbar],Humidity [%],Wind Speed [mph],Wind Direction [degrees],Far-bound Local Roadway (#vehicles/mile),Near-bound Local Roadway (#vehicles/mile),Far-bound Highway (#vehicles/mile),Near-bound Highway (#vehicles/mile)
2021-06-07 13:15:00-07:00,14.224238534371077,15.792871803241358,13.092337974447556,10.477453282683332,6,7,13,15,0,1,0,0,0,0,0,3.0,20.33,1013,62,2.68,244,30.907334378499446,38.86423564270152,73.80673081263485,90.94167253908357
2021-06-07 13:30:00-07:00,13.952359337098319,15.862080649527538,12.881106986811151,9.990587085312622,6,7,13,30,0,1,0,0,0,0,0,3.0,20.33,1013,62,2.68,244,37.59341079507279,35.16714666666666,76.54031343532506,84.46785856172505
2021-06-07 13:45:00-07:00,13.66831873,15.910984439326041,12.652507598327983,9.487310753589355,6,7,13,45,0,1,0,0,0,0,0,3.0,20.33,1013,62,2.68,244,32.793612900335944,53.18704662309368,73.80673081263485,90.01684197088949
2021-06-07 14:00:00-07:00,13.383260861681892,15.940225359750965,12.406054849530943,8.975051692445566,6,7,14,0,0,1,0,0,0,0,0,3.0,20.18,1013,63,2.68,261,32.6434314893617,51.050214901960786,74.68647433215983,88.89461578683095
2021-06-07 14:15:00-07:00,13.09973747433921,15.950445597916392,12.14126378095295,8.461237306813281,6,7,14,15,0,1,0,0,0,0,0,3.0,20.18,1013,63,2.68,261,23.480363001119823,42.541845751633986,74.07429011632247,93.00717808301887
2021-06-07 14:30:00-07:00,12.818152208564547,15.942287340936415,11.857649433126888,7.953295001624532,6,7,14,30,0,1,0,0,0,0,0,3.0,20.18,1013,63,2.68,261,30.725114266517355,37.73446135076252,76.52302697967197,94.27258186646131
2021-06-07 14:45:00-07:00,12.538908704950474,15.916392775925111,11.554726846585664,7.45865218181135,6,7,14,45,0,1,0,0,0,0,0,3.0,20.18,1013,63,2.68,261,25.699043045912653,39.48755938997821,77.44130330342804,99.65054794609163
2021-06-07 15:00:00-07:00,12.262410604089583,15.873404089996576,11.232011061862174,6.984736252305765,6,7,15,0,0,1,0,0,0,0,0,5.0,22.9,1012,57,1.79,254,24.954143247480406,45.89610666666667,73.94803045344669,92.86021777127455
2021-06-07 15:15:00-07:00,11.989061546574446,15.813963470264893,10.88901711948932,6.538974618039806,6,7,15,15,0,1,0,0,0,0,0,5.0,22.9,1012,57,1.79,254,28.150003673012318,43.45735250544663,73.65458588815522,90.12903489564883
2021-06-07 15:30:00-07:00,11.719265172997655,15.738713103844146,10.52526006,6.128794683945506,6,7,15,30,0,1,0,0,0,0,0,5.0,22.9,1012,57,1.79,254,27.66942315789474,48.317329847494555,73.06769675757232,91.34289395148248
2021-06-07 15:45:00-07:00,11.453425123951792,15.648295177848436,10.141776850265549,5.761623854954893,6,7,15,45,0,1,0,0,0,0,0,5.0,22.9,1012,57,1.79,254,31.862488152295633,44.996183006535944,73.65458588815522,102.87455498190221
2021-06-07 16:00:00-07:00,11.191945040029436,15.543351879391839,9.745692162511022,5.444889536,6,7,16,0,0,1,0,0,0,0,0,4.0,24.04,1012,53,1.79,266,24.34941276595745,46.25062204793028,77.33717298723211,95.82184916442048
2021-06-07 16:15:00-07:00,10.935228561823168,15.424525395588445,9.345652595299901,5.1840417157424135,6,7,16,15,0,1,0,0,0,0,0,4.0,24.04,1012,53,1.79,266,31.628205151175813,42.97817237472766,75.23071302259932,104.33934686792453
2021-06-07 16:30:00-07:00,10.68367932992558,15.292457913552342,8.950304747195675,4.976620717761953,6,7,16,30,0,1,0,0,0,0,0,4.0,24.04,1012,53,1.79,266,24.235274893617024,50.72296993464052,74.62886731841854,95.51765281786678
2021-06-07 16:45:00-07:00,10.437700984929243,15.147791620397612,8.568295216761832,4.818189449367991,6,7,16,45,0,1,0,0,0,0,0,4.0,24.04,1012,53,1.79,266,19.4114479731243,52.41373559912855,73.72609876214733,105.5561322541394
2021-06-07 17:00:00-07:00,10.197697167426742,14.991168703238351,8.208270602561855,4.704310817869906,6,7,17,0,0,1,0,0,0,0,0,0.0,23.51,1011,55,3.13,253,29.735919372900334,57.25423407407408,75.77057026557861,103.28604953530996
2021-06-07 17:15:00-07:00,9.96407151801067,14.823231349188646,7.878877503159234,4.630547730577069,6,7,17,15,0,1,0,0,0,0,0,0.0,23.51,1011,55,3.13,253,29.43555655095185,53.55519721132897,75.13650691607587,115.8894067702734
2021-06-07 17:30:00-07:00,9.737227677273598,14.644621745362576,7.588762517117454,4.592463094798858,6,7,17,30,0,1,0,0,0,0,0,0.0,23.51,1011,55,3.13,253,29.267353370660693,56.40300758169934,75.45353859082724,102.67125162140931
2021-06-07 17:45:00-07:00,9.517569285808115,14.455982078874234,7.346572243,4.5856198178446475,6,7,17,45,0,1,0,0,0,0,0,0.0,23.51,1011,55,3.13,253,29.141200985442335,44.35338039215687,92.57324902740149,97.13807039630342
2021-06-07 18:00:00-07:00,9.3054999842068,14.257954536837708,7.158018897996544,4.605580807023812,6,7,18,0,0,1,0,0,0,0,0,0.0,21.04,1011,62,2.68,245,28.150003673012318,39.42717490196078,67.45810319310827,97.15889123696576
2021-06-07 18:15:00-07:00,9.101423413062236,14.05118130636708,7.017077173801481,4.647908969645728,6,7,18,15,0,1,0,0,0,0,0,0.0,21.04,1011,62,2.68,245,25.222467368421057,37.51629803921569,64.80691136455816,89.23998474116291
2021-06-07 18:30:00-07:00,8.905743212967007,13.836304574576447,6.914787380735398,4.70816721301977,6,7,18,30,0,1,0,0,0,0,0,0.0,21.04,1011,62,2.68,245,33.64063605823068,31.17592679738562,65.10148823439705,87.71711810735466
2021-06-07 18:45:00-07:00,8.718863024513697,13.613966528579889,6.842189829118873,4.7819184444553136,6,7,18,45,0,1,0,0,0,0,0,0.0,21.04,1011,62,2.68,245,22.383037491601343,29.69358501089324,64.21775762488035,84.36681151297651
2021-06-07 19:00:00-07:00,8.541186488294887,13.384809355491495,6.79032482927249,4.864725571261732,6,7,19,0,0,1,0,0,0,0,0,3.0,18.55,1012,69,1.34,261,29.05109213885779,32.31154474945534,55.56791547169812,74.97697386214864
2021-06-07 19:15:00-07:00,8.373117244903158,13.149475242425353,6.750232691516828,4.952151500748403,6,7,19,15,0,1,0,0,0,0,0,3.0,18.55,1012,69,1.34,261,28.06790450167973,32.817995294117644,55.31065660377359,72.0367003773585
2021-06-07 19:30:00-07:00,8.215058934931095,12.908606376495547,6.712953726172471,5.039759140224701,6,7,19,30,0,1,0,0,0,0,0,3.0,18.55,1012,69,1.34,261,24.02301849944009,39.39990448801743,55.31065660377359,77.62321999845977
2021-06-07 19:45:00-07:00,8.067415198971279,12.662844944816168,6.669528243560001,5.123111397,6,7,19,45,0,1,0,0,0,0,0,3.0,18.55,1012,69,1.34,261,27.433137737961925,29.11701054466231,55.56791547169812,73.50683711975358
2021-06-07 20:00:00-07:00,7.930589677616295,12.412833134501305,6.610996554,5.198591739972155,6,7,20,0,0,1,0,0,0,0,0,1.0,16.28,1013,77,1.34,148,23.318167077267635,29.804614553376908,48.26935414266942,58.995495262533694
2021-06-07 20:15:00-07:00,7.8049860114587215,12.159213132665045,6.530901337159799,5.265865884392934,6,7,20,15,0,1,0,0,0,0,0,1.0,16.28,1013,77,1.34,148,27.892284186175132,29.517210292739144,48.13632287969726,59.91311182583383
2021-06-07 20:30:00-07:00,7.691007841091148,11.90262712642147,6.432794750093749,5.325420107102584,6,7,20,30,0,1,0,0,0,0,0,1.0,16.28,1013,77,1.34,148,16.596047122060472,23.567481307189542,48.045884910527434,61.74528529595688
2021-06-07 20:45:00-07:00,7.58905880710615,11.643717302884667,6.322731319202949,5.377740684941347,6,7,20,45,0,1,0,0,0,0,0,1.0,16.28,1013,77,1.34,148,17.494915398233374,20.618410781171317,48.16226316175664,60.736837226207605
2021-06-07 21:00:00-07:00,7.499542550096315,11.383125849168735,6.206765570888499,5.4233138947494774,6,7,21,0,0,1,0,0,0,0,0,0.0,15.39,1013,80,0.89,218,14.885981455767078,21.917621263616557,42.47230660847839,51.88232199183674
2021-06-07 21:15:00-07:00,7.422862710654223,11.121494952387751,6.090952031551498,5.462626013367217,6,7,21,15,0,1,0,0,0,0,0,0.0,15.39,1013,80,0.89,218,12.841679090277026,16.343025258005856,43.34512946616948,52.304329466843974
2021-06-07 21:30:00-07:00,7.3594229293724585,10.859466799655802,5.9813452275930485,5.496163317634811,6,7,21,30,0,1,0,0,0,0,0,0.0,15.39,1013,80,0.89,218,13.54035601343785,18.504923747276692,43.64126917568422,52.53906024489796
2021-06-07 21:45:00-07:00,7.309626846843601,10.597683578086981,5.883999685414248,5.52441208439251,6,7,21,45,0,1,0,0,0,0,0,0.0,15.39,1013,80,0.89,218,14.891110812414436,15.589136763342191,42.612395956413344,50.711696060810304
2021-06-07 22:00:00-07:00,7.273878103660236,10.336787474795372,5.804969931416199,5.547858590480558,6,7,22,0,0,1,0,0,0,0,0,2.0,15.26,1014,81,0.89,295,14.31729451287794,18.056909803921567,32.57409279903957,39.10720379514825
2021-06-07 22:15:00-07:00,7.252580340414946,10.07742067689506,5.750310492,5.566989112739203,6,7,22,15,0,1,0,0,0,0,0,2.0,15.26,1014,81,0.89,295,12.900487664505345,14.846273832924082,32.490656471233194,39.3895350850897
2021-06-07 22:30:00-07:00,7.24613719770031,9.82022537150014,5.724660128164699,5.58228992800869,6,7,22,30,0,1,0,0,0,0,0,2.0,15.26,1014,81,0.89,295,8.506275117581188,12.46647494553377,32.7270228121806,40.1547181825183
2021-06-07 22:45:00-07:00,7.254952316108918,9.565843745724694,5.72699453930116,5.594247313129267,6,7,22,45,0,1,0,0,0,0,0,2.0,15.26,1014,81,0.89,295,12.960484530507683,11.64728805861172,32.71414928595419,40.01695946807425
2021-06-07 23:00:00-07:00,7.279429336233346,9.314917986682808,5.754873659398182,5.60334754494118,6,7,23,0,0,1,0,0,0,0,0,1.0,15.18,1014,81,1.34,296,6.3516724748040305,6.990965403050109,23.964947430036183,28.351519513284565
2021-06-07 23:15:00-07:00,7.3199718986661795,9.068090281488573,5.805857422444574,5.610076900284675,6,7,23,15,0,1,0,0,0,0,0,1.0,15.18,1014,81,1.34,296,8.676775331644142,10.397257432684073,24.247950119958606,28.134711038913284
2021-06-07 23:30:00-07:00,7.376983644,8.826002817256073,5.8775057624291405,5.614921656,6,7,23,30,0,1,0,0,0,0,0,1.0,15.18,1014,81,1.34,296,9.038918521836504,9.213504139433551,24.636861843962432,27.849722707739705
2021-06-07 23:45:00-07:00,7.450445854317204,8.589297781099397,5.967378613340692,5.618341285090109,6,7,23,45,0,1,0,0,0,0,0,1.0,15.18,1014,81,1.34,296,5.9031634627666065,6.969432635537678,24.86189189490219,27.345013858479746
2021-06-08 00:00:00-07:00,7.538650377659436,8.358617360132635,6.0730359091680315,5.620688045208801,6,8,0,0,0,0,1,0,0,0,0,0.0,14.87,1015,81,0.89,333,6.163445106382978,6.159217777777778,18.127022704456596,19.689676260300345
2021-06-08 00:15:00-07:00,7.639466703558149,8.13460374146987,6.192037583899966,5.6222873901725725,6,8,0,15,0,0,1,0,0,0,0,0.0,14.87,1015,81,0.89,333,4.70513986127798,6.012846679558312,17.792942333318663,20.7232198308851
2021-06-08 00:30:00-07:00,7.750764321544808,7.917899112225196,6.321943571525302,5.623464773797932,6,8,0,30,0,0,1,0,0,0,0,0.0,14.87,1015,81,0.89,333,2.444953370660694,3.942522701525055,17.552863614270187,21.757541803619564
2021-06-08 00:45:00-07:00,7.870412721150865,7.709145659512691,6.4603138060328495,5.624545649901382,6,8,0,45,0,0,1,0,0,0,0,0.0,14.87,1015,81,0.89,333,2.2095696004491923,3.5908012790154027,17.671568196329265,21.532676527432102
2021-06-08 01:00:00-07:00,7.996281391907778,7.5089855704464465,6.604708221411409,5.625855472299427,6,8,1,0,0,0,1,0,0,0,0,2.0,14.61,1014,82,1.34,286,1.964372855543113,3.506196078431373,15.017859468193837,16.97320163758183
2021-06-08 01:15:00-07:00,8.126239823347003,7.318061032140553,6.752686751649791,5.62771969480857,6,8,1,15,0,0,1,0,0,0,0,2.0,14.61,1014,82,1.34,286,3.4249048989558437,3.176478529776722,15.013715977159226,16.291182761351394
2021-06-08 01:30:00-07:00,8.258157505,7.137014231709095,6.901809330736801,5.6304637712453145,6,8,1,30,0,0,1,0,0,0,0,2.0,14.61,1014,82,1.34,286,1.071294064949608,2.8750807843137256,14.948970204578272,15.861419870927996
2021-06-08 01:45:00-07:00,8.39018985633257,6.9664873562661604,7.049635892661246,5.634413155426164,6,8,1,45,0,0,1,0,0,0,0,2.0,14.61,1014,82,1.34,286,1.5661778201260712,3.938812845015901,14.986958908070209,15.698379591005423
2021-06-08 02:00:00-07:00,8.521636016547903,6.807122592925835,7.19372637141193,5.639893301167623,6,8,2,0,0,0,1,0,0,0,0,3.0,14.31,1014,82,1.34,211,3.5442812989921615,2.1777373420479305,16.582935527831406,14.901941551020409
2021-06-08 02:15:00-07:00,8.652081054783526,6.659562128802209,7.331640700977662,5.647229662286195,6,8,2,15,0,0,1,0,0,0,0,3.0,14.31,1014,82,1.34,211,1.698766954660972,2.376787974818759,16.675623796168463,15.003302171396754
2021-06-08 02:30:00-07:00,8.781110040176973,6.524448151009369,7.460938815347246,5.656747692598385,6,8,2,30,0,0,1,0,0,0,0,3.0,14.31,1014,82,1.34,211,1.954360761478163,3.90746074074074,16.73437786141891,15.183110259530231
2021-06-08 02:45:00-07:00,8.908308041865778,6.4024228466614,7.579180648509493,5.668772845920694,6,8,2,45,0,0,1,0,0,0,0,3.0,14.31,1014,82,1.34,211,3.1769298045587915,4.155572673226306,16.757590775315975,15.425785670152075
2021-06-08 03:00:00-07:00,9.033260128987472,6.294128402872392,7.683926134453207,5.683630576069627,6,8,3,0,0,0,1,0,0,0,0,3.0,14.18,1014,82,0.89,243,2.1445905487122063,2.834175163398693,26.957124296630383,20.335810008471316
2021-06-08 03:15:00-07:00,9.155551370679584,6.200207006756431,7.772735207167192,5.701646336861687,6,8,3,15,0,0,1,0,0,0,0,3.0,14.18,1014,82,0.89,243,2.2433687439375647,2.1940555675026308,26.82623221433253,20.34004532300744
2021-06-08 03:30:00-07:00,9.274766836079648,6.121300845427605,7.8431678006402565,5.7231455821133785,6,8,3,30,0,0,1,0,0,0,0,3.0,14.18,1014,82,0.89,243,1.7140705039193729,1.8933458823529414,26.591190482648972,20.24420726068541
2021-06-08 03:45:00-07:00,9.390491594325201,6.058052106,7.8927838488612085,5.748453765641206,6,8,3,45,0,0,1,0,0,0,0,3.0,14.18,1014,82,0.89,243,1.935091240616724,2.457310314089371,26.332091105836714,20.1976268062771
2021-06-08 04:00:00-07:00,9.50231071455377,6.010643984986703,7.919143285818853,5.777896341261672,6,8,4,0,0,0,1,0,0,0,0,1.0,13.72,1014,84,1.34,270,1.946351086226204,2.4932949891067535,50.78919955028473,36.66834841432422
2021-06-08 04:15:00-07:00,9.609809265902888,5.977423716496784,7.9198060455019945,5.811798762791281,6,8,4,15,0,0,1,0,0,0,0,1.0,13.72,1014,84,1.34,270,2.3127937290033596,3.07181734204793,52.661612436931165,36.50167410335002
2021-06-08 04:30:00-07:00,9.712572317510086,5.956279544038308,7.892332061899442,5.850486484046537,6,8,4,30,0,0,1,0,0,0,0,1.0,13.72,1014,84,1.34,270,4.8358414333706605,3.9931677559912853,54.76807693440842,36.16832548140162
2021-06-08 04:45:00-07:00,9.810184938512899,5.945099711119347,7.834281269,5.89428495884394,6,8,4,45,0,0,1,0,0,0,0,1.0,13.72,1014,84,1.34,270,4.4573842777155654,1.916720522875817,53.12971565859278,35.33495392653061
2021-06-08 05:00:00-07:00,9.902232198048852,5.941772461247968,7.745944316829932,5.943519641,6,8,5,0,0,0,1,0,0,0,0,1.0,13.59,1014,84,0.89,214,4.8358414333706605,3.35426091503268,71.21965334934052,56.35320311497883
2021-06-08 05:15:00-07:00,9.988299165255487,5.944186037932239,7.638534719565292,5.998448625852815,6,8,5,15,0,0,1,0,0,0,0,1.0,13.59,1014,84,0.89,214,9.988065039193728,6.76111477124183,71.21965334934052,56.616535839815185
2021-06-08 05:30:00-07:00,10.067970909270333,5.950228684680227,7.525996707419597,6.059060574826887,6,8,5,30,0,0,1,0,0,0,0,1.0,13.59,1014,84,0.89,214,11.948433057110863,7.622080697167756,71.52271570401855,59.513195813015024
2021-06-08 05:45:00-07:00,10.140832499230918,5.957788645,7.422274510606359,6.12527679086832,6,8,5,45,0,0,1,0,0,0,0,1.0,13.59,1014,84,0.89,214,18.622494960806275,9.54464488017429,73.03802747740879,58.45986491366963
2021-06-08 06:00:00-07:00,10.20646900427478,5.967354339993163,7.341312359339094,6.1970185769232105,6,8,6,0,0,0,1,0,0,0,0,1.0,13.52,1014,85,1.34,148,15.89119569988802,11.718486448801743,74.77340703645417,65.60176011705815
2021-06-08 06:15:00-07:00,10.264465493539445,5.989814901135448,7.29705448383131,6.274207235937659,6,8,6,15,0,0,1,0,0,0,0,1.0,13.52,1014,85,1.34,148,19.42746732362822,10.845833202614381,99.28927819594738,68.26129093261456
2021-06-08 06:30:00-07:00,10.31440703616245,6.0386596374961306,7.303445114296526,6.356764070857768,6,8,6,30,0,0,1,0,0,0,0,1.0,13.52,1014,85,1.34,148,15.250421679731245,13.604040784313725,75.38630381544151,69.44330462841742
2021-06-08 06:45:00-07:00,10.355878701281327,6.127377858144482,7.37442848094825,6.444610384629635,6,8,6,45,0,0,1,0,0,0,0,1.0,13.52,1014,85,1.34,148,18.908840851063832,12.137282091503268,81.51527160531481,72.98934571582596
2021-06-08 07:00:00-07:00,10.388465558033602,6.269458872149772,7.523948814,6.5376674801993655,6,8,7,0,0,0,1,0,0,0,0,4.0,13.96,1015,82,0.89,285,12.55917079507279,16.751825708061006,77.88854637486007,72.39066843958413
2021-06-08 07:15:00-07:00,10.411752675556812,6.478391988581276,7.760339163933191,6.635856660513057,6,8,7,15,0,0,1,0,0,0,0,4.0,13.96,1015,82,0.89,285,17.310910638297873,13.713122440087144,78.82320893135841,75.4195667006546
2021-06-08 07:30:00-07:00,10.425325122988491,6.767666516508261,8.06948786230087,6.739099228516808,6,8,7,30,0,0,1,0,0,0,0,4.0,13.96,1015,82,0.89,285,22.875632519596866,19.852861350762527,78.82320893135841,74.51089722233345
2021-06-08 07:45:00-07:00,10.428767969466167,7.150771765,8.431672060923985,6.84731648715672,6,8,7,45,0,0,1,0,0,0,0,4.0,13.96,1015,82,0.89,285,21.10549428891378,14.063742047930283,83.18496752835057,74.81378704844052
2021-06-08 08:00:00-07:00,10.421666284127376,7.633125462321903,8.827168911623483,6.960429739378896,6,8,8,0,0,0,1,0,0,0,0,8.0,15.05,1016,77,0.89,266,13.948849451287796,17.85627747276688,74.60123328541994,74.07380158151715
2021-06-08 08:15:00-07:00,10.403605136109643,8.18785901352393,9.236255566220317,7.078360288129433,6,8,8,15,0,0,1,0,0,0,0,8.0,15.05,1016,77,0.89,266,15.678939305711086,15.214943093681919,72.02877696523305,65.9369067108202
2021-06-08 08:30:00-07:00,10.374169594550512,8.780032242852169,9.639209176535436,7.2010294363544345,6,8,8,30,0,0,1,0,0,0,0,8.0,15.05,1016,77,0.89,266,14.749816976483762,15.81294431372549,74.31540480539917,66.77865445606469
2021-06-08 08:45:00-07:00,10.332944728587504,9.374704974552726,10.01630689438979,7.328358487,6,8,8,45,0,0,1,0,0,0,0,8.0,15.05,1016,77,0.89,266,15.270445867861143,15.929817516339869,75.17289024546149,68.18156736480555
2021-06-08 09:00:00-07:00,10.279515607358157,9.936937032871691,10.34782587160433,7.459868124861564,6,8,9,0,0,0,1,0,0,0,0,10.0,17.41,1016,69,1.79,309,15.586828040313554,20.464497777777776,69.5030234481416,73.48305810335002
2021-06-08 09:15:00-07:00,10.2134673,10.431788242055163,10.61404326,7.593476562131891,6,8,9,15,0,0,1,0,0,0,0,10.0,17.41,1016,69,1.79,309,15.859156998880179,18.31987450980392,69.5030234481416,71.02451712591451
2021-06-08 09:30:00-07:00,10.134249765982595,10.824318426349233,10.799651752753903,7.726701392853086,6,8,9,30,0,0,1,0,0,0,0,10.0,17.41,1016,69,1.79,309,17.487123493840986,20.663182222222222,69.21700277551551,65.83426395132847
2021-06-08 09:45:00-07:00,10.040772526103616,11.07958741,10.907006208467747,7.857060211067251,6,8,9,45,0,0,1,0,0,0,0,10.0,17.41,1016,69,1.79,309,19.904043001119824,23.24608,68.0729200850111,66.10743517104352
2021-06-08 10:00:00-07:00,9.931809991492765,11.173783427613758,10.94287702709938,7.982070610816485,6,8,10,0,0,0,1,0,0,0,0,9.0,18.48,1016,63,2.24,231,21.145542665173572,25.26214274509804,69.32815174808158,75.22087317119755
2021-06-08 10:15:00-07:00,9.806136573279742,11.127608355237593,10.914034608606656,8.099250186142891,6,8,10,15,0,0,1,0,0,0,0,9.0,18.48,1016,63,2.24,231,24.954143247480406,35.24895790849673,70.19475364493259,70.3586874529072
2021-06-08 10:30:00-07:00,9.662526682594255,10.972892479278782,10.827249352947426,8.206116531088568,6,8,10,30,0,0,1,0,0,0,0,9.0,18.48,1016,63,2.24,231,26.031444568868977,27.576232156862744,70.77248824283326,73.21879669896035
2021-06-08 10:45:00-07:00,9.499754730565998,10.741466086144614,10.689291660079553,8.300187239695621,6,8,10,45,0,0,1,0,0,0,0,9.0,18.48,1016,63,2.24,231,24.870041657334824,33.37898666666667,68.46154985123056,76.3649168696188
2021-06-08 11:00:00-07:00,9.316595128324678,10.465159462242367,10.506931929960878,8.37897990600615,6,8,11,0,0,0,1,0,0,0,0,8.0,20.25,1017,58,1.34,280,24.725867502799556,29.007928888888888,71.2793799211538,80.84717367177514
2021-06-08 11:15:00-07:00,9.111822287,10.175802893979329,10.286940562549262,8.440012124062255,6,8,11,15,0,0,1,0,0,0,0,8.0,20.25,1017,58,1.34,280,31.21170203807391,36.41768993464052,71.2793799211538,75.1789216431267
2021-06-08 11:30:00-07:00,8.885339808635791,9.905226667762781,10.036087957802556,8.480801487906039,6,8,11,30,0,0,1,0,0,0,0,8.0,20.25,1017,58,1.34,280,27.292968421052628,34.68796653594771,70.38090034231575,72.79228921001156
2021-06-08 11:45:00-07:00,8.6415680589324,9.68526107,9.761144515678618,8.498865591579605,6,8,11,45,0,0,1,0,0,0,0,8.0,20.25,1017,58,1.34,280,29.075121164613662,40.79653925925926,70.9798867282078,73.68727637242974
2021-06-08 12:00:00-07:00,8.386056594504307,9.539307012848067,9.468880636135298,8.491722029125054,6,8,12,0,0,0,1,0,0,0,0,10.0,22.23,1017,51,2.24,326,34.29142217245241,48.33875660130719,72.18050396145298,76.82842522418176
2021-06-08 12:15:00-07:00,8.124354971965989,9.45704791146321,9.166066719130447,8.456888394584483,6,8,12,15,0,0,1,0,0,0,0,10.0,22.23,1017,51,2.24,326,40.24861814109743,49.83473359477124,70.69530840669057,76.82842522418176
2021-06-08 12:30:00-07:00,7.862012747931919,9.419737806751451,8.859473164621921,8.391882282,6,8,12,30,0,0,1,0,0,0,0,10.0,22.23,1017,51,2.24,326,37.24899475923852,43.07946248366012,75.44793418193028,78.0383216844051
2021-06-08 12:45:00-07:00,7.60457947901658,9.408630739618818,8.555870372567574,8.29530944487308,6,8,12,45,0,0,1,0,0,0,0,10.0,22.23,1017,51,2.24,326,34.934198611422175,46.48047267973856,76.04201240383523,88.6249157113593
2021-06-08 13:00:00-07:00,7.3576047218344485,9.404980750971333,8.26202874292526,8.170128274542733,6,8,13,0,0,0,1,0,0,0,0,9.0,23.42,1017,46,2.24,303,29.84404998880179,40.76926884531591,70.47065519557424,84.74732999861378
2021-06-08 13:15:00-07:00,7.126638033,9.39004188171502,7.9847186756528306,8.020385321807336,6,8,13,15,0,0,1,0,0,0,0,9.0,23.42,1017,46,2.24,303,32.8436733706607,37.71108671023965,72.46779926994273,81.06266347693493
2021-06-08 13:30:00-07:00,6.916183573290583,9.345068172755902,7.730710570708139,7.850127137465273,6,8,13,30,0,0,1,0,0,0,0,9.0,23.42,1017,46,2.24,303,30.49483610302352,42.32368244008715,76.46208741867974,85.6684966290335
2021-06-08 13:45:00-07:00,6.726563920134996,9.251313665,7.506774828049042,7.663400272314925,6,8,13,45,0,0,1,0,0,0,0,9.0,23.42,1017,46,2.24,303,26.05747601343785,40.09530004357299,73.3237181589578,83.2120522812476
2021-06-08 14:00:00-07:00,6.557056255124916,9.094898984566244,7.31968184763339,7.464251277154677,6,8,14,0,0,0,1,0,0,0,0,5.0,25.03,1016,43,2.24,179,23.702631489361707,42.541845751633986,74.99895775077465,82.74843203758182
2021-06-08 14:15:00-07:00,6.406937759852007,8.881411098425199,7.176202029419036,7.25672670278291,6,8,14,15,0,0,1,0,0,0,0,5.0,25.03,1016,43,2.24,179,27.00261769316909,46.264257254901956,74.13358516134265,84.59412197150557
2021-06-08 14:30:00-07:00,6.275485615907944,8.621303558760328,7.083105773363837,7.044873099998006,6,8,14,30,0,0,1,0,0,0,0,5.0,25.03,1016,43,2.24,179,26.29175901455767,40.50046047930283,73.55667010172131,83.978891993531
2021-06-08 14:45:00-07:00,6.161977004884396,8.325029917755105,7.0471634794256435,6.83273701959835,6,8,14,45,0,0,1,0,0,0,0,5.0,25.03,1016,43,2.24,179,25.5108156774916,39.88298039215686,73.55667010172131,94.13018663011167
2021-06-08 15:00:00-07:00,6.065689108373035,8.003043727592992,7.07514554756231,6.62436501238232,6,8,15,0,0,0,1,0,0,0,0,6.0,26.31,1016,40,2.24,299,38.82289594624861,37.63317124183006,75.12016057236491,87.25241684281863
2021-06-08 15:15:00-07:00,5.985899107965529,7.665798540457458,7.173822377731689,6.4238036291483045,6,8,15,15,0,0,1,0,0,0,0,6.0,26.31,1016,40,2.24,299,27.44915708846585,37.925354248366006,74.22940768020247,99.8487164574509
2021-06-08 15:30:00-07:00,5.921884185253549,7.32374790853197,7.349964369891635,6.235099420694682,6,8,15,30,0,0,1,0,0,0,0,6.0,26.31,1016,40,2.24,299,22.64735677491601,40.70693647058824,72.74481952659842,90.01745822164037
2021-06-08 15:45:00-07:00,5.872921521828767,6.987345384,7.610341924,6.062298937819836,6,8,15,45,0,0,1,0,0,0,0,6.0,26.31,1016,40,2.24,299,24.45353854423292,47.236252723311544,73.33865478804005,104.45711875548712
2021-06-08 16:00:00-07:00,5.838288299282855,6.6652544030441305,7.955982920794203,5.909448731322146,6,8,16,0,0,0,1,0,0,0,0,6.0,26.71,1015,40,2.24,292,28.80479462486002,45.05072383442265,74.366623228151,93.99831069079708
2021-06-08 16:15:00-07:00,5.817261699207479,6.35897793784344,8.364945164129896,5.780595352,6,8,16,15,0,0,1,0,0,0,0,6.0,26.71,1015,40,2.24,292,29.139198566629343,49.07505777777777,75.29234882850142,107.33800494724683
2021-06-08 16:30:00-07:00,5.809118903194314,6.068228844576116,8.809543938642303,5.678848770042338,6,8,16,30,0,0,1,0,0,0,0,6.0,26.71,1015,40,2.24,292,28.234105263157893,39.30445803921568,74.0580480280342,104.54597591682712
2021-06-08 16:45:00-07:00,5.813137092835027,5.792719979420354,9.262094528966642,5.603572633200324,6,8,16,45,0,0,1,0,0,0,0,6.0,26.71,1015,40,2.24,292,26.099526808510642,48.63093960784313,75.60092402861824,107.33800494724683
2021-06-08 17:00:00-07:00,5.82859344972129,5.5321641985543435,9.694912219738134,5.553194008615694,6,8,17,0,0,0,1,0,0,0,0,5.0,25.99,1015,43,2.68,234,25.783144636058232,60.102044444444445,76.27580564253152,99.75635802787833
