datetime_america_los_angeles,temperature_celsius,pressure_mbar,humidity_pct,wind_speed_mph,wind_direction_degrees,far_bound_local_roadway_vehicles_per_mile,far_bound_highway_vehicles_per_mile,near_bound_local_roadway_vehicles_per_mile,near_bound_highway_vehicles_per_mile,background_observed,background_element_measured,background_units,observed,street,element_measured,units,latitude,longitude
2021-06-18 22:30:00-07:00,23.22,1009,66,1.34,259,15.46267807,47.77731841,18.92956305,65.15145209,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-18 22:45:00-07:00,23.22,1009,66,1.34,259,16.90062194,47.89120465,16.79751227,64.63493043,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-18 23:00:00-07:00,23.37,1009,66,0.89,220,16.34774719,36.61073857,12.52685943,48.46340672,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-18 23:15:00-07:00,23.37,1009,66,0.89,220,15.06515243,36.329068,13.90126753,47.37897201,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-18 23:30:00-07:00,23.37,1009,66,0.89,220,10.07416905,36.10692106,16.49860044,46.23287336,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-18 23:45:00-07:00,23.37,1009,66,0.89,220,8.575422132,35.92798591,14.22585675,45.65673683,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 00:00:00-07:00,21.95,1009,70,0.45,160,8.902754043,26.09072275,13.00798745,31.92138007,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 00:15:00-07:00,21.95,1009,70,0.45,160,7.439994902,25.70513006,9.183700968,32.10935937,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 00:30:00-07:00,21.95,1009,70,0.45,160,7.62521084,25.59844496,9.601133595,32.06325287,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 00:45:00-07:00,21.95,1009,70,0.45,160,5.303691973,26.09844161,9.293565458,31.48778599,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 01:00:00-07:00,21.75,1009,72,0.89,223,7.048514222,19.39319484,5.259294118,22.2021891,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 01:15:00-07:00,21.75,1009,72,0.89,223,4.513862687,19.50755574,5.427557618,22.21554106,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 01:30:00-07:00,21.75,1009,72,0.89,223,10.27240851,19.57193396,6.159217778,22.71141362,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 01:45:00-07:00,21.75,1009,72,0.89,223,9.461453851,19.89298846,7.407321001,23.56309577,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 02:00:00-07:00,21.04,1009,75,1.34,234,4.669640672,18.56689356,4.733364706,20.83774452,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 02:15:00-07:00,21.04,1009,75,1.34,234,4.292383551,18.3117774,3.831529212,20.15289752,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 02:30:00-07:00,21.04,1009,75,1.34,234,6.223517671,17.90673734,4.690511198,19.33033322,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 02:45:00-07:00,21.04,1009,75,1.34,234,4.786071683,17.69459547,5.532608863,19.13441291,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 03:00:00-07:00,20.53,1009,76,0.89,258,4.835841433,18.79644043,4.076926885,17.8951558,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 03:15:00-07:00,20.53,1009,76,0.89,258,4.132576949,18.86001091,6.806384507,18.07142059,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 03:30:00-07:00,20.53,1009,76,0.89,258,2.691250885,18.9721081,5.101515294,17.97724367,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 03:45:00-07:00,20.53,1009,76,0.89,258,4.085278941,19.08574031,5.079993703,17.55828479,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 04:00:00-07:00,20.09,1009,78,0.45,246,3.15380963,24.62079926,4.345735251,21.28695001,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 04:15:00-07:00,20.09,1009,78,0.45,246,2.571105756,24.62079926,5.535894031,21.68859057,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 04:30:00-07:00,20.09,1009,78,0.45,246,2.811396013,24.7337387,3.640600261,21.48777029,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 04:45:00-07:00,20.09,1009,78,0.45,246,3.027657245,25.07255704,3.389322876,21.58818043,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 05:00:00-07:00,20.09,1009,78,0.45,279,3.928745711,34.79649295,4.522992941,29.5344266,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 05:15:00-07:00,20.09,1009,78,0.45,279,5.434564658,34.01978552,3.808118519,30.52837365,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 05:30:00-07:00,20.09,1009,78,0.45,279,6.615991758,33.86444403,7.199389281,31.09634339,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 05:45:00-07:00,20.09,1009,78,0.45,279,7.420964121,33.70910255,7.287044183,31.09634339,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 06:00:00-07:00,20.07,1009,78,0.0,0,5.831043583,45.58086063,6.70852183,39.37047541,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 06:15:00-07:00,20.07,1009,78,0.0,0,6.784194938,45.99903366,6.70267817,40.09619846,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 06:30:00-07:00,20.07,1009,78,0.0,0,6.84827234,48.50807186,8.543431111,46.80913666,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 06:45:00-07:00,20.07,1009,78,0.0,0,10.22034562,48.9262449,10.22056157,42.81765989,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 07:00:00-07:00,21.36,1009,75,0.0,0,9.755784457,56.99265285,10.25367564,53.48152712,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 07:15:00-07:00,21.36,1009,75,0.0,0,9.293225711,56.47688224,9.318690022,52.53912135,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 07:30:00-07:00,21.36,1009,75,0.0,0,12.52312726,56.99265285,11.0951627,52.30351991,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 07:45:00-07:00,21.36,1009,75,0.0,0,13.23999319,56.73476755,10.63546144,53.01032424,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 08:00:00-07:00,23.28,1009,69,0.45,238,16.01534567,65.1350331,13.77155904,65.12744672,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 08:15:00-07:00,23.28,1009,69,0.45,238,11.69813071,62.49442365,18.88670954,62.62254492,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 08:30:00-07:00,23.28,1009,69,0.45,238,14.2412026,66.01523625,15.77009081,61.23093281,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 08:45:00-07:00,23.28,1009,69,0.45,238,17.96169675,65.42843415,20.26386545,64.8491243,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 09:00:00-07:00,25.66,1009,61,0.45,125,14.773846,66.28836279,19.87039233,63.93155275,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 09:15:00-07:00,25.66,1009,61,0.45,125,12.28684184,65.99374784,20.06712889,61.27879122,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 09:30:00-07:00,25.66,1009,61,0.45,125,28.38428667,66.28836279,28.22487843,64.99265736,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 09:45:00-07:00,25.66,1009,61,0.45,125,43.34836246,67.46682257,25.72963556,168.9809091,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 10:00:00-07:00,28.11,1008,56,1.34,262,20.7230323,71.55461242,27.51389978,121.4545229,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 10:15:00-07:00,28.11,1008,56,1.34,262,24.50960627,75.00680864,32.81799529,90.85910871,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 10:30:00-07:00,28.11,1008,56,1.34,262,20.40665012,75.63448068,33.68285699,87.45961825,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 10:45:00-07:00,28.11,1008,56,1.34,262,23.51840896,77.20366077,39.12525246,92.71337623,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 11:00:00-07:00,30.89,1008,49,1.79,290,26.3117832,76.69029257,29.59619068,89.31648332,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 11:15:00-07:00,30.89,1008,49,1.79,290,31.56212533,78.27480274,34.71134118,95.56239125,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 11:30:00-07:00,30.89,1008,49,1.79,290,29.69987583,79.85931292,42.29251625,89.94107411,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 11:45:00-07:00,30.89,1008,49,1.79,290,25.96936959,80.17621496,44.8793098,100.2468222,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 12:00:00-07:00,32.91,1008,42,1.79,293,30.17645151,78.48957073,43.67162004,96.10183959,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 12:15:00-07:00,32.91,1008,42,1.79,293,26.14358002,77.85144414,40.14204932,86.06588799,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 12:30:00-07:00,32.91,1008,42,1.79,293,29.0150486,79.12769732,43.02686954,148.1063161,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 12:45:00-07:00,32.91,1008,42,1.79,293,21.27770231,77.85144414,42.02760366,90.93180392,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 13:00:00-07:00,34.85,1008,37,1.79,259,30.02426768,80.69611227,42.76000906,93.59981937,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 13:15:00-07:00,34.85,1008,37,1.79,259,25.41069474,78.0503381,43.34632296,98.16566422,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 13:30:00-07:00,34.85,1008,37,1.79,259,29.60375973,78.71178164,35.99694641,95.23047825,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 13:45:00-07:00,34.85,1008,37,1.79,259,24.16719265,78.71178164,36.16056889,96.86113712,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 14:00:00-07:00,35.8,1007,37,2.24,258,26.03144457,78.66019243,37.52408959,100.4438184,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 14:15:00-07:00,35.8,1007,37,2.24,258,26.91250885,78.33515032,34.76977778,105.9343166,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 14:30:00-07:00,35.8,1007,37,2.24,258,24.13315153,78.66019243,39.0901905,96.56817272,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 14:45:00-07:00,35.8,1007,37,2.24,258,23.71664842,78.0101082,31.78366745,99.15193654,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 15:00:00-07:00,36.11,1007,35,2.24,248,21.07946284,80.0428768,37.50850649,97.45741911,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 15:15:00-07:00,36.11,1007,35,2.24,248,22.1067037,79.71348225,46.8583627,92.15361399,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 15:30:00-07:00,36.11,1007,35,2.24,248,26.61014361,78.72529858,33.2426346,94.80551655,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 15:45:00-07:00,36.11,1007,35,2.24,248,26.14358002,78.39590403,32.10117298,96.46295565,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 16:00:00-07:00,35.37,1006,34,2.68,268,22.95973411,79.1719406,36.18394353,98.49726909,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 16:15:00-07:00,35.37,1006,34,2.68,268,25.48478423,105.4530827,32.82968261,99.151736,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 16:30:00-07:00,35.37,1006,34,2.68,268,18.41824824,78.84342632,28.83846275,85.08069756,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 16:45:00-07:00,35.37,1006,34,2.68,268,22.2028198,79.1719406,29.91953987,86.71686482,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 17:00:00-07:00,34.04,1007,35,1.79,250,20.59888233,77.33656377,30.64415373,88.00840331,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 17:15:00-07:00,34.04,1007,35,1.79,250,20.520788,79.31111434,30.22146231,85.03067538,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 17:30:00-07:00,34.04,1007,35,1.79,250,21.27569989,79.6402061,27.73401098,87.01582733,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 17:45:00-07:00,34.04,1007,35,1.79,250,23.32417433,82.27294018,30.27795102,85.36153404,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 18:00:00-07:00,32.45,1007,38,2.24,249,23.93290965,75.72453742,31.75444915,85.20929945,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 18:15:00-07:00,32.45,1007,38,2.24,249,27.74751749,74.45185612,26.50684235,90.73814712,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 18:30:00-07:00,32.45,1007,38,2.24,249,22.2028198,75.40636709,29.37413159,84.55884678,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 18:45:00-07:00,32.45,1007,38,2.24,249,22.80755028,72.54283416,43.22750187,83.25794145,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 19:00:00-07:00,29.9,1007,45,2.24,262,23.34019368,68.64595594,30.38703268,83.86706572,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 19:15:00-07:00,29.9,1007,45,2.24,262,27.96978598,67.73874066,33.64000349,80.0977594,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 19:30:00-07:00,29.9,1007,45,2.24,262,37.08880125,67.43633557,31.42330841,79.15543282,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 19:45:00-07:00,29.9,1007,45,2.24,262,29.69987583,66.2267152,29.17934292,81.35419484,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 20:00:00-07:00,27.24,1008,51,1.34,184,27.74751749,66.46110949,30.42599041,76.64967119,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 20:15:00-07:00,27.24,1008,51,1.34,184,22.83481202,66.64140087,32.1117536,79.69259782,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 20:30:00-07:00,27.24,1008,51,1.34,184,20.3185437,66.46110949,24.40312471,83.03714379,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 20:45:00-07:00,27.24,1008,51,1.34,184,19.4920162,66.36325398,21.80891085,78.55885487,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 21:00:00-07:00,24.99,1008,58,2.68,220,18.00174513,66.64838849,22.08903529,71.01276188,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 21:15:00-07:00,24.99,1008,58,2.68,220,16.59820636,66.89982409,19.5085769,68.75766264,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 21:30:00-07:00,24.99,1008,58,2.68,220,16.26965286,66.95133571,22.89156462,69.52089714,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 21:45:00-07:00,24.99,1008,58,2.68,220,16.06469927,66.57377656,18.77694177,71.7000447,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 22:00:00-07:00,23.78,1009,62,0.89,213,17.68536296,60.96961194,19.16720523,61.06012721,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 22:15:00-07:00,23.78,1009,62,0.89,213,16.9125377,61.31984081,23.2703521,59.03651396,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 22:30:00-07:00,23.78,1009,62,0.89,213,16.06740856,61.52641205,18.53608993,57.5422598,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 22:45:00-07:00,23.78,1009,62,0.89,213,15.71825769,60.91706262,27.38362078,59.0317527,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 23:00:00-07:00,22.49,1009,66,1.34,220,14.3693574,50.74940027,18.68218144,51.02866064,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 23:15:00-07:00,22.49,1009,66,1.34,220,17.85329539,50.49019438,22.12070007,49.2350891,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 23:30:00-07:00,22.49,1009,66,1.34,220,9.113008018,50.27949841,19.65807268,48.05198877,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-19 23:45:00-07:00,22.49,1009,66,1.34,220,11.44348139,49.7579631,18.0058556,50.36120102,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 00:00:00-07:00,22.86,1009,65,1.79,230,7.689288242,34.29438615,14.83510519,36.62615934,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 00:15:00-07:00,22.86,1009,65,1.79,230,8.551514491,34.4219775,13.26862801,34.96153113,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 00:30:00-07:00,22.86,1009,65,1.79,230,8.986855633,35.11091915,8.648616993,32.77077414,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 00:45:00-07:00,22.86,1009,65,1.79,230,9.138744974,36.24343571,9.825819954,32.35720756,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 01:00:00-07:00,22.08,1009,68,0.89,240,5.859077447,24.93432886,6.613075381,22.97298452,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 01:15:00-07:00,22.08,1009,68,0.89,240,5.221589641,24.19759935,7.589705518,22.75114198,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 01:30:00-07:00,22.08,1009,68,0.89,240,6.812228802,24.60038695,6.544899346,22.55529389,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 01:45:00-07:00,22.08,1009,68,0.89,240,9.594093025,28.07384935,8.446834222,22.8735505,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 02:00:00-07:00,21.76,1009,69,0.0,0,4.793790638,24.041373,7.672725752,17.98562244,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 02:15:00-07:00,21.76,1009,69,0.0,0,6.851970361,21.81948346,8.894111531,17.75779345,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 02:30:00-07:00,21.76,1009,69,0.0,0,4.801800314,19.14723635,7.520790588,17.3374919,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 02:45:00-07:00,21.76,1009,69,0.0,0,6.362217138,18.7739605,6.073496359,17.06533629,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 03:00:00-07:00,21.27,1008,71,0.45,356,4.445369765,15.98734787,3.985376209,12.69364141,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 03:15:00-07:00,21.27,1008,71,0.45,356,2.921296611,16.11726448,3.830684643,12.66881745,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 03:30:00-07:00,21.27,1008,71,0.45,356,3.620373214,15.84586691,6.25271634,12.81511167,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 03:45:00-07:00,21.27,1008,71,0.45,356,2.493048687,15.51298822,7.862538741,13.17410527,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 04:00:00-07:00,21.14,1009,70,0.0,0,3.81260542,15.34652152,3.214013072,13.03850601,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 04:15:00-07:00,21.14,1009,70,0.0,0,3.111758835,15.55771218,4.7489478,12.80144226,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 04:30:00-07:00,21.14,1009,70,0.0,0,1.890283359,15.62810907,5.329418039,12.74217632,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 04:45:00-07:00,21.14,1009,70,0.0,0,2.342830011,16.12088728,1.910876863,12.91997413,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 05:00:00-07:00,20.73,1009,73,2.06,300,1.67001729,20.31229252,4.622335163,15.93683829,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 05:15:00-07:00,20.73,1009,73,2.06,300,3.061698365,19.16420642,2.810800523,15.28189973,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 05:30:00-07:00,20.73,1009,73,2.06,300,4.325224636,18.81094916,5.366427887,15.79129639,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 05:45:00-07:00,20.73,1009,73,2.06,300,4.974008331,18.81094916,5.399541961,15.93683829,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 06:00:00-07:00,20.81,1010,72,0.45,265,2.859454065,27.565801,6.613075381,22.37550532,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 06:15:00-07:00,20.81,1010,72,0.45,265,4.084934378,28.21593781,6.100781176,22.69364047,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 06:30:00-07:00,20.81,1010,72,0.45,265,4.361268175,28.34596518,10.45625586,28.10193796,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 06:45:00-07:00,20.81,1010,72,0.45,265,7.697297917,28.21593781,5.680037647,28.31402806,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 07:00:00-07:00,20.82,1010,73,0.89,228,2.859454065,37.564498,5.82028549,35.79887541,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 07:15:00-07:00,20.82,1010,73,0.89,228,5.883106473,37.39375028,5.849503791,36.4794624,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 07:30:00-07:00,20.82,1010,73,0.89,228,8.650449272,37.39375028,9.466729412,28.72077077,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 07:45:00-07:00,20.82,1010,73,0.89,228,10.91718737,37.22300256,12.31843556,28.85688816,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 08:00:00-07:00,25.95,1010,60,0.45,239,9.917980381,47.42386986,13.69169569,37.47128269,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 08:15:00-07:00,25.95,1010,60,0.45,239,11.05335185,46.99274377,13.51054222,38.35089027,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 08:30:00-07:00,25.95,1010,60,0.45,239,15.94926585,46.99274377,15.92981752,38.7027333,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 08:45:00-07:00,25.95,1010,60,0.45,239,15.64289577,47.63943291,17.62447895,36.94351815,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 09:00:00-07:00,25.55,1010,62,0.45,297,14.41741545,60.98430017,19.40874318,57.10528379,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 09:15:00-07:00,25.55,1010,62,0.45,297,12.15267978,60.98430017,17.20957908,62.00702489,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
2021-06-20 09:30:00-07:00,25.55,1010,62,0.45,297,13.68052533,61.82353366,20.96705255,58.57580612,8.7,NO2,ppb,-999999.0,Chicago,NO2,ppb,33.975682,-117.34849
