datetime-America/Los_Angeles,Iowa NO2 [ppb],Chicago NO2 [ppb],Cranford NO2 [ppb],Magnolia NO2 [ppb],month,day,hour,minute,dayofweek_Sunday,dayofweek_Monday,dayofweek_Tuesday,dayofweek_Wednesday,dayofweek_Thursday,dayofweek_Friday,dayofweek_Saturday,Background NO2 [ppb],Temperature [degC],Pressure [mbar],Humidity [%],Wind Speed [mph],Wind Direction [degrees],Far-bound Local Roadway (#vehicles/mile),Near-bound Local Roadway (#vehicles/mile),Far-bound Highway (#vehicles/mile),Near-bound Highway (#vehicles/mile)
2021-06-22 23:15:00-07:00,16.20971312,29.15640226,278.7583265,1.20543843,6,22,23,15,0,0,1,0,0,0,0,8.7,23.56,1011,56,0.45,266,5.81241701,10.58222946,25.0913469,31.48638689
2021-06-22 23:30:00-07:00,16.21995151,29.48657334,277.8083987,1.133191053,6,22,23,30,0,0,1,0,0,0,0,8.7,23.56,1011,56,0.45,266,9.523503875,6.990965403,24.96418036,31.17728225
2021-06-22 23:45:00-07:00,16.23055584,29.81362308,276.8547308,1.061001705,6,22,23,45,0,0,1,0,0,0,0,8.7,23.56,1011,56,0.45,266,7.135224642,8.483479492,24.57977478,30.94700765
2021-06-23 00:00:00-07:00,16.24152704,30.1374881,275.8973182,0.988870906,6,23,0,0,0,0,0,1,0,0,0,8.7,22.2,1011,60,0.89,251,5.066119597,9.926430675,18.42078094,21.8895675
2021-06-23 00:15:00-07:00,16.25286602,30.45810505,274.9361563,0.916799173,6,23,0,15,0,0,0,1,0,0,0,8.7,22.2,1011,60,0.89,251,4.544622454,5.671805185,18.27510933,21.53022438
2021-06-23 00:30:00-07:00,16.26457372,30.77541054,273.9712405,0.844787027,6,23,0,30,0,0,0,1,0,0,0,8.7,22.2,1011,60,0.89,251,4.445369765,4.967111111,18.25100416,21.31352625
2021-06-23 00:45:00-07:00,16.27665107,31.08934122,273.0025662,0.772834986,6,23,0,45,0,0,0,1,0,0,0,8.7,22.2,1011,60,0.89,251,3.709614105,5.099982088,18.31252012,21.47580928
2021-06-23 01:00:00-07:00,16.28909898,31.3998337,272.0301289,0.70094357,6,23,1,0,0,0,0,1,0,0,0,8.7,21.74,1011,61,2.24,226,3.49221841,4.187956427,16.0615732,18.07106956
2021-06-23 01:15:00-07:00,16.30191839,31.70682463,271.053924,0.629113299,6,23,1,15,0,0,0,1,0,0,0,8.7,21.74,1011,61,2.24,226,6.520898851,4.856175499,16.54690394,18.2123677
2021-06-23 01:30:00-07:00,16.31511023,32.01025062,270.0739469,0.55734469,6,23,1,30,0,0,0,1,0,0,0,8.7,21.74,1011,61,2.24,226,2.362854199,4.690511198,16.86831888,18.1506778
2021-06-23 01:45:00-07:00,16.32867541,32.31004831,269.090193,0.485638263,6,23,1,45,0,0,0,1,0,0,0,8.7,21.74,1011,61,2.24,226,3.736660957,3.441426961,16.62005861,17.88470015
2021-06-23 02:00:00-07:00,16.34261487,32.60615434,268.1026577,0.413994538,6,23,2,0,0,0,0,1,0,0,0,8.7,20.73,1012,65,0.89,221,4.907928511,4.300933856,17.7743529,16.11962205
2021-06-23 02:15:00-07:00,16.35692953,32.89850533,267.1113365,0.342414034,6,23,2,15,0,0,0,1,0,0,0,8.7,20.73,1012,65,0.89,221,3.117130193,2.218495788,17.44364735,15.80231272
2021-06-23 02:30:00-07:00,16.37162033,33.18703791,266.1162248,0.270897269,6,23,2,30,0,0,0,1,0,0,0,8.7,20.73,1012,65,0.89,221,2.583120269,2.035541612,17.53197536,15.67999599
2021-06-23 02:45:00-07:00,16.38668817,33.47168871,265.1173179,0.199444764,6,23,2,45,0,0,0,1,0,0,0,8.7,20.73,1012,65,0.89,221,3.637519973,2.877450565,18.07655524,15.85578915
2021-06-23 03:00:00-07:00,16.402134,33.75239437,264.1146114,0.128057036,6,23,3,0,0,0,0,1,0,0,0,8.7,20.88,1012,65,0.45,237,0.79295785,2.38031756,28.84239142,21.62916197
2021-06-23 03:15:00-07:00,16.41795874,34.0290915,263.1081005,0.056734606,6,23,3,15,0,0,0,1,0,0,0,8.7,20.88,1012,65,0.45,237,3.492200214,3.328924072,28.15384799,21.78507127
2021-06-23 03:30:00-07:00,16.43416331,34.30171675,262.0977809,-999999,6,23,3,30,0,0,0,1,0,0,0,8.7,20.88,1012,65,0.45,237,4.459386697,3.354260915,27.45087254,21.82579071
2021-06-23 03:45:00-07:00,16.45074864,34.57020675,261.0836478,-999999,6,23,3,45,0,0,0,1,0,0,0,8.7,20.88,1012,65,0.45,237,3.41293852,4.106859563,27.80144303,21.8185653
2021-06-23 04:00:00-07:00,16.46771566,34.83449812,260.0656967,-999999,6,23,4,0,0,0,0,1,0,0,0,8.7,20.26,1013,68,2.24,143,1.92232206,6.609179608,53.4748002,37.24654138
2021-06-23 04:15:00-07:00,16.4850653,35.09452749,259.043923,-999999,6,23,4,15,0,0,0,1,0,0,0,8.7,20.26,1013,68,2.24,143,5.166240538,6.486462745,53.23607341,35.873397
2021-06-23 04:30:00-07:00,16.50279847,35.3502315,258.0183221,-999999,6,23,4,30,0,0,0,1,0,0,0,8.7,20.26,1013,68,2.24,143,5.172247794,5.668350327,53.95225377,36.73161223
2021-06-23 04:45:00-07:00,16.52091611,35.60154677,256.9888894,-999999,6,23,4,45,0,0,0,1,0,0,0,8.7,20.26,1013,68,2.24,143,4.425345577,3.642548148,55.38461449,37.58982747
2021-06-23 05:00:00-07:00,16.53941915,35.84840994,255.9556204,-999999,6,23,5,0,0,0,0,1,0,0,0,8.7,20.17,1013,69,1.79,17,4.565514894,4.203539521,67.62945015,56.72735339
2021-06-23 05:15:00-07:00,16.55830851,36.09075764,254.9185105,-999999,6,23,5,15,0,0,0,1,0,0,0,8.7,20.17,1013,69,1.79,17,7.489046361,4.067187451,69.98177885,57.98238333
2021-06-23 05:30:00-07:00,16.57758511,36.32852649,253.8775551,-999999,6,23,5,30,0,0,0,1,0,0,0,8.7,20.17,1013,69,1.79,17,8.866710504,8.742115556,70.27581994,58.23338932
2021-06-23 05:45:00-07:00,16.59724988,36.56165313,252.8327496,-999999,6,23,5,45,0,0,0,1,0,0,0,8.7,20.17,1013,69,1.79,17,20.40865254,8.710949368,69.39369668,60.7434492
2021-06-23 06:00:00-07:00,16.61730376,36.79007418,251.7840894,-999999,6,23,6,0,0,0,0,1,0,0,0,8.7,19.16,1013,75,0.89,209,12.66329657,10.33743477,55.3835946,62.71786927
2021-06-23 06:15:00-07:00,16.63774766,37.01372628,250.73157,-999999,6,23,6,15,0,0,0,1,0,0,0,8.7,19.16,1013,75,0.89,209,16.65211485,11.64836253,58.23596858,65.62882523
2021-06-23 06:30:00-07:00,16.65858252,37.23254606,249.6751868,-999999,6,23,6,30,0,0,0,1,0,0,0,8.7,19.16,1013,75,0.89,209,9.769801389,15.25195294,59.66215556,68.01051647
2021-06-23 06:45:00-07:00,16.67980925,37.44647015,248.6149351,-999999,6,23,6,45,0,0,0,1,0,0,0,8.7,19.16,1013,75,0.89,209,9.441404703,13.47158449,57.52287508,75.6848549
2021-06-23 07:00:00-07:00,16.70142879,37.65543518,247.5508105,-999999,6,23,7,0,0,0,0,1,0,0,0,8.7,20.41,1012,70,1.34,14,8.506275118,16.39146667,65.44103817,73.64403037
2021-06-23 07:15:00-07:00,16.72344206,37.85937777,246.4828083,-999999,6,23,7,15,0,0,0,1,0,0,0,8.7,20.41,1012,70,1.34,14,15.51273854,14.39877856,75.61464495,82.57878406
2021-06-23 07:30:00-07:00,16.74584998,38.05823457,245.4109239,-999999,6,23,7,30,0,0,0,1,0,0,0,8.7,20.41,1012,70,1.34,14,17.42905335,17.1628298,107.2353147,80.41278317
2021-06-23 07:45:00-07:00,16.7686535,38.25194219,244.3351528,-999999,6,23,7,45,0,0,0,1,0,0,0,8.7,20.41,1012,70,1.34,14,15.83112314,18.12703373,121.808319,66.33377736
2021-06-23 08:00:00-07:00,16.79185352,38.44043728,243.2554904,-999999,6,23,8,0,0,0,0,1,0,0,0,8.7,22.24,1014,65,1.79,141,16.38779557,16.94661438,102.7932422,65.82187525
2021-06-23 08:15:00-07:00,16.81545099,38.62365645,242.1719321,-999999,6,23,8,15,0,0,0,1,0,0,0,8.7,22.24,1014,65,1.79,141,13.79266078,15.63179085,74.2875532,67.50961564
2021-06-23 08:30:00-07:00,16.83944681,38.80153635,241.0844733,-999999,6,23,8,30,0,0,0,1,0,0,0,8.7,22.24,1014,65,1.79,141,16.02135292,20.45281046,76.01517071,69.19735603
2021-06-23 08:45:00-07:00,16.86384193,38.97401359,239.9931094,-999999,6,23,8,45,0,0,0,1,0,0,0,8.7,22.24,1014,65,1.79,141,20.44870092,21.27092288,71.98406317,75.38573746
2021-06-23 09:00:00-07:00,16.88863726,39.14102482,238.8978359,-999999,6,23,9,0,0,0,0,1,0,0,0,8.7,23.19,1013,61,0.89,266,21.87041828,19.04254048,69.3464445,70.17774728
2021-06-23 09:15:00-07:00,16.91383374,39.30250666,237.7986482,-999999,6,23,9,15,0,0,0,1,0,0,0,8.7,23.19,1013,61,0.89,266,18.77267637,20.26386545,68.23244539,67.1385535
2021-06-23 09:30:00-07:00,16.93943229,39.45839574,236.6955417,-999999,6,23,9,30,0,0,0,1,0,0,0,8.7,23.19,1013,61,0.89,266,16.65211485,21.8689241,66.56144672,69.34887625
2021-06-23 09:45:00-07:00,16.96543384,39.6086287,235.5885118,-999999,6,23,9,45,0,0,0,1,0,0,0,8.7,23.19,1013,61,0.89,266,22.47314634,28.27162771,65.16894784,69.90145694
2021-06-23 10:00:00-07:00,16.99183931,39.75314216,234.4775539,-999999,6,23,10,0,0,0,0,1,0,0,0,8.7,23.44,1013,57,0.45,51,20.69700085,25.31473569,66.66425345,69.12299023
2021-06-23 10:15:00-07:00,17.01864962,39.89187275,233.3626635,-999999,6,23,10,15,0,0,0,1,0,0,0,8.7,23.44,1013,57,0.45,51,14.16911552,30.86621281,66.95409803,76.86705967
2021-06-23 10:30:00-07:00,17.04586572,40.0247571,232.2438359,-999999,6,23,10,30,0,0,0,1,0,0,0,8.7,23.44,1013,57,0.45,51,26.14358002,29.88058214,70.72207757,73.42525103
2021-06-23 10:45:00-07:00,17.07348851,40.15173185,231.1210666,-999999,6,23,10,45,0,0,0,1,0,0,0,8.7,23.44,1013,57,0.45,51,19.70380112,27.61129412,69.56269925,73.71206842
2021-06-23 11:00:00-07:00,17.10151894,40.27273362,229.9943511,-999999,6,23,11,0,0,0,0,1,0,0,0,8.7,26.73,1012,52,1.34,231,24.14116121,30.22146231,67.75409159,80.51269927
2021-06-23 11:15:00-07:00,17.12995792,40.38769905,228.8636846,-999999,6,23,11,15,0,0,0,1,0,0,0,8.7,26.73,1012,52,1.34,231,30.27657245,32.48490667,69.42703212,84.96912174
2021-06-23 11:30:00-07:00,17.15880639,40.49656476,227.7290627,-999999,6,23,11,30,0,0,0,1,0,0,0,8.7,26.73,1012,52,1.34,231,26.23969613,35.09702275,71.09997266,84.67202691
2021-06-23 11:45:00-07:00,17.18806526,40.59926739,226.5904808,-999999,6,23,11,45,0,0,0,1,0,0,0,8.7,26.73,1012,52,1.34,231,31.78439382,34.99768052,69.70585555,84.37493208
2021-06-23 12:00:00-07:00,17.21773546,40.69574356,225.4479343,-999999,6,23,12,0,0,0,0,1,0,0,0,8.7,29.36,1013,43,2.24,223,35.37473075,45.53185185,68.8343473,83.12910545
2021-06-23 12:15:00-07:00,17.24781793,40.78592991,224.3014185,-999999,6,23,12,15,0,0,0,1,0,0,0,8.7,29.36,1013,43,2.24,223,30.58894979,42.77559216,68.27923159,80.22249337
2021-06-23 12:30:00-07:00,17.27831359,40.86976307,223.150929,-999999,6,23,12,30,0,0,0,1,0,0,0,8.7,29.36,1013,43,2.24,223,46.90465828,43.36580183,69.389463,85.74505632
2021-06-23 12:45:00-07:00,17.30922336,40.94717966,221.9964611,-999999,6,23,12,45,0,0,0,1,0,0,0,8.7,29.36,1013,43,2.24,223,30.61698365,37.83769935,68.27923159,85.45439511
2021-06-23 13:00:00-07:00,17.34054817,41.01811632,220.8380103,-999999,6,23,13,0,0,0,0,1,0,0,0,8.7,31.85,1013,28,3.6,230,25.77113012,45.97012636,72.42298576,88.00397595
2021-06-23 13:15:00-07:00,17.37228895,41.08250968,219.6755719,-999999,6,23,13,15,0,0,0,1,0,0,0,8.7,31.85,1013,28,3.6,230,21.27369747,35.32492549,71.85938275,91.68259874
2021-06-23 13:30:00-07:00,17.40444662,41.14029637,218.5091415,-999999,6,23,13,30,0,0,0,1,0,0,0,8.7,31.85,1013,28,3.6,230,28.03386338,46.26230937,70.45037525,92.2485407
2021-06-23 13:45:00-07:00,17.43702211,41.19141301,217.3387143,-999999,6,23,13,45,0,0,0,1,0,0,0,8.7,31.85,1013,28,3.6,230,27.51523691,35.24506214,69.88677225,94.79527956
2021-06-23 14:00:00-07:00,17.47001635,41.23579625,216.1642859,-999999,6,23,14,0,0,0,0,1,0,0,0,8.7,31.15,1013,41,1.79,332,31.00433176,37.55766027,68.64483231,95.91243315
2021-06-23 14:15:00-07:00,17.50343026,41.2733827,214.9858516,-999999,6,23,14,15,0,0,0,1,0,0,0,8.7,31.15,1013,41,1.79,332,27.23289586,41.44908131,72.57651501,98.9810793
2021-06-23 14:30:00-07:00,17.53726478,41.304109,213.803407,-999999,6,23,14,30,0,0,0,1,0,0,0,8.7,31.15,1013,41,1.79,332,17.15672439,47.37455268,70.23533711,91.14616537
2021-06-23 14:45:00-07:00,17.57152082,41.32791179,212.6169472,-999999,6,23,14,45,0,0,0,1,0,0,0,8.7,31.15,1013,41,1.79,332,22.82356963,37.28255163,71.79612238,96.89176891
2021-06-23 15:00:00-07:00,17.60619931,41.34472768,211.4264679,-999999,6,23,15,0,0,0,0,1,0,0,0,8.7,29.44,1013,48,1.34,129,29.12317922,56.09524148,93.49843522,104.489484
2021-06-23 15:15:00-07:00,17.64130118,41.35449331,210.2319645,-999999,6,23,15,15,0,0,0,1,0,0,0,8.7,29.44,1013,48,1.34,129,32.37510737,48.3387566,75.85722103,117.3411317
2021-06-23 15:30:00-07:00,17.67682735,41.35714531,209.0334322,-999999,6,23,15,30,0,0,0,1,0,0,0,8.7,29.44,1013,48,1.34,129,23.09589859,47.6063512,73.79907937,101.4162639
2021-06-23 15:45:00-07:00,17.71277876,41.35262032,207.8308667,-999999,6,23,15,45,0,0,0,1,0,0,0,8.7,29.44,1013,48,1.34,129,25.48478423,62.08888889,76.15124126,108.400855
2021-06-23 16:00:00-07:00,17.74915633,41.34085496,206.6242632,-999999,6,23,16,0,0,0,0,1,0,0,0,8.7,30.84,1013,45,0.45,188,21.27569989,56.54325542,81.63385263,109.5943279
2021-06-23 16:15:00-07:00,17.78596098,41.32178586,205.4136172,-999999,6,23,16,15,0,0,0,1,0,0,0,8.7,30.84,1013,45,0.45,188,29.10515745,57.23280732,80.05790953,114.0493819
2021-06-23 16:30:00-07:00,17.82319364,41.29534965,204.1989241,-999999,6,23,16,30,0,0,0,1,0,0,0,8.7,30.84,1013,45,0.45,188,25.23047704,61.83371573,79.42753229,107.8123063
2021-06-23 16:45:00-07:00,17.86085524,41.26148296,202.9801794,-999999,6,23,16,45,0,0,0,1,0,0,0,8.7,30.84,1013,45,0.45,188,26.80437823,67.62088715,77.85158919,109.5943279
2021-06-23 17:00:00-07:00,17.89894671,41.22012243,201.7573784,-999999,6,23,17,0,0,0,0,1,0,0,0,8.7,30.56,1013,43,2.24,211,25.30256412,61.00781176,79.48353649,99.64322782
2021-06-23 17:15:00-07:00,17.93746896,41.17120468,200.5305166,-999999,6,23,17,15,0,0,0,1,0,0,0,8.7,30.56,1013,43,2.24,211,32.58936618,65.58924131,75.11973448,105.9065164
2021-06-23 17:30:00-07:00,17.97642294,41.11466634,199.2995894,-999999,6,23,17,30,0,0,0,1,0,0,0,8.7,30.56,1013,43,2.24,211,28.89890831,78.27193168,77.30163549,110.1769405
2021-06-23 17:45:00-07:00,18.01580955,41.05047372,198.0645922,-999999,6,23,17,45,0,0,0,1,0,0,0,8.7,30.56,1013,43,2.24,211,26.61014361,63.07062379,76.05483491,108.7534658
2021-06-23 18:00:00-07:00,18.05562974,40.97871174,196.8255204,-999999,6,23,18,0,0,0,0,1,0,0,0,8.7,27.93,1012,46,2.68,241,31.45399471,64.10884741,69.76459305,113.7113081
2021-06-23 18:15:00-07:00,18.09588443,40.89949504,195.5823695,-999999,6,23,18,15,0,0,0,1,0,0,0,8.7,27.93,1012,46,2.68,241,27.10474105,49.85421246,69.16575534,106.9532717
2021-06-23 18:30:00-07:00,18.13657453,40.81293821,194.3351348,-999999,6,23,18,30,0,0,0,1,0,0,0,8.7,27.93,1012,46,2.68,241,23.0758744,37.83769935,67.36924222,96.08164791
2021-06-23 18:45:00-07:00,18.17770099,40.71915586,193.0838119,-999999,6,23,18,45,0,0,0,1,0,0,0,8.7,27.93,1012,46,2.68,241,25.3005617,31.69601255,66.77040451,111.6545144
2021-06-23 19:00:00-07:00,18.21926473,40.61826262,191.828396,-999999,6,23,19,0,0,0,0,1,0,0,0,8.7,26.09,1014,49,1.34,247,29.52766782,35.87812532,60.32419653,87.79237988
2021-06-23 19:15:00-07:00,18.26126666,40.51037308,190.5688827,-999999,6,23,19,15,0,0,0,1,0,0,0,8.7,26.09,1014,49,1.34,247,22.90767122,29.75591739,61.94002323,85.42760197
2021-06-23 19:30:00-07:00,18.30370773,40.39560186,189.3052673,-999999,6,23,19,30,0,0,0,1,0,0,0,8.7,26.09,1014,49,1.34,247,23.08388408,29.24167529,61.67071878,78.92446272
2021-06-23 19:45:00-07:00,18.34658885,40.27406357,188.0375453,-999999,6,23,19,45,0,0,0,1,0,0,0,8.7,26.09,1014,49,1.34,247,24.50960627,28.63393464,59.78558764,80.99364339
2021-06-23 20:00:00-07:00,18.38991095,40.14587282,186.765712,-999999,6,23,20,0,0,0,0,1,0,0,0,8.7,24.36,1014,55,0.89,159,30.10636685,31.71938719,48.89404992,67.57827768
2021-06-23 20:15:00-07:00,18.43367497,40.01114422,185.489763,-999999,6,23,20,15,0,0,0,1,0,0,0,8.7,24.36,1014,55,0.89,159,30.77987981,34.50079609,48.31772646,66.62586242
2021-06-23 20:30:00-07:00,18.47788181,39.86999238,184.2096935,-999999,6,23,20,30,0,0,0,1,0,0,0,8.7,24.36,1014,55,0.89,159,23.43630979,27.09510414,48.89404992,67.07017032
2021-06-23 20:45:00-07:00,18.52253242,39.72253192,182.9254991,-999999,6,23,20,45,0,0,0,1,0,0,0,8.7,24.36,1014,55,0.89,159,17.55915288,22.66710636,49.15204778,67.03826556
2021-06-23 21:00:00-07:00,18.56762772,39.56887743,181.6371752,-999999,6,23,21,0,0,0,0,1,0,0,0,8.7,22.55,1015,62,2.24,220,19.2232206,25.75885386,42.54182322,62.99424999
2021-06-23 21:15:00-07:00,18.61316863,39.40914354,180.3447171,-999999,6,23,21,15,0,0,0,1,0,0,0,8.7,22.55,1015,62,2.24,220,17.26909601,21.04929301,42.13466113,63.14414919
2021-06-23 21:30:00-07:00,18.65915608,39.24344486,179.0481203,-999999,6,23,21,30,0,0,0,1,0,0,0,8.7,22.55,1015,62,2.24,220,19.54360761,16.61936941,42.3402032,63.23377185
2021-06-23 21:45:00-07:00,18.705591,39.07189599,177.7473802,-999999,6,23,21,45,0,0,0,1,0,0,0,8.7,22.55,1015,62,2.24,220,18.02392735,19.01316364,43.69719526,62.87335029
2021-06-23 22:00:00-07:00,18.75247432,38.89461154,176.4424923,-999999,6,23,22,0,0,0,0,1,0,0,0,8.7,21.21,1015,67,1.34,163,12.65728932,17.72966484,36.73173832,51.24365125
2021-06-23 22:15:00-07:00,18.79980695,38.71170613,175.1334519,-999999,6,23,22,15,0,0,0,1,0,0,0,8.7,21.21,1015,67,1.34,163,13.9948234,14.73607445,36.52192544,51.78330444
2021-06-23 22:30:00-07:00,18.84758983,38.52329437,173.8202545,-999999,6,23,22,30,0,0,0,1,0,0,0,8.7,21.21,1015,67,1.34,163,15.17633218,14.57019259,35.74344042,52.02599707
2021-06-23 22:45:00-07:00,18.89582389,38.32949087,172.5028954,-999999,6,23,22,45,0,0,0,1,0,0,0,8.7,21.21,1015,67,1.34,163,12.66922671,13.32204899,35.31982627,51.1503512
2021-06-23 23:00:00-07:00,18.94451004,38.13041023,171.1813702,-999999,6,23,23,0,0,0,0,1,0,0,0,8.7,19.91,1016,73,0.45,174,8.782608914,15.08443468,25.50018287,35.22858354
2021-06-23 23:15:00-07:00,18.99364922,37.92616707,169.8556742,-999999,6,23,23,15,0,0,0,1,0,0,0,8.7,19.91,1016,73,0.45,174,8.752773731,14.13816981,25.85165046,35.30412537
2021-06-23 23:30:00-07:00,19.04324236,37.716876,168.5258028,-999999,6,23,23,30,0,0,0,1,0,0,0,8.7,19.91,1016,73,0.45,174,7.989651064,10.19134327,25.97460487,35.50273594
2021-06-23 23:45:00-07:00,19.09329037,37.50265163,167.1917515,-999999,6,23,23,45,0,0,0,1,0,0,0,8.7,19.91,1016,73,0.45,174,6.577907641,10.18534693,25.47398554,35.17933552
2021-06-24 00:00:00-07:00,19.14379419,37.28360857,165.8535157,-999999,6,24,0,0,0,0,0,0,1,0,0,8.7,19.11,1016,76,0.89,203,6.30962168,5.726786928,18.20370393,24.88181089
2021-06-24 00:15:00-07:00,19.19475474,37.05986144,164.5110907,-999999,6,24,0,15,0,0,0,0,1,0,0,8.7,19.11,1016,76,0.89,203,4.502363005,5.554865713,18.12246324,24.73667802
2021-06-24 00:30:00-07:00,19.24617295,36.83152483,163.1644721,-999999,6,24,0,30,0,0,0,0,1,0,0,8.7,19.11,1016,76,0.89,203,5.298400179,6.774749978,18.20370393,24.88181089
2021-06-24 00:45:00-07:00,19.29804974,36.59871337,161.8136552,-999999,6,24,0,45,0,0,0,0,1,0,0,8.7,19.11,1016,76,0.89,203,4.371955143,4.056025455,18.22939931,25.27466793
2021-06-24 01:00:00-07:00,19.35038605,36.36154166,160.4586355,-999999,6,24,1,0,0,0,0,0,1,0,0,8.7,18.5,1016,78,1.34,204,3.097741904,4.577533769,15.83963153,20.6945609
2021-06-24 01:15:00-07:00,19.4031828,36.12012431,159.0994083,-999999,6,24,1,15,0,0,0,0,1,0,0,8.7,18.5,1016,78,1.34,204,3.578545479,4.211254855,16.01076308,20.60222214
2021-06-24 01:30:00-07:00,19.4564409,35.87457594,157.7359691,-999999,6,24,1,30,0,0,0,0,1,0,0,8.7,18.5,1016,78,1.34,204,0.720870773,4.236653595,16.13990891,20.37618304
2021-06-24 01:45:00-07:00,19.5101613,35.62501115,156.3683134,-999999,6,24,1,45,0,0,0,0,1,0,0,8.7,18.5,1016,78,1.34,204,3.117019637,5.113402689,16.07526848,20.25481294
2021-06-24 02:00:00-07:00,19.56434492,35.37154456,154.9964365,-999999,6,24,2,0,0,0,0,0,1,0,0,8.7,18.02,1015,79,0.89,210,3.071710459,4.067187451,17.47393047,18.58416545
2021-06-24 02:15:00-07:00,19.61899268,35.11429078,153.6203338,-999999,6,24,2,15,0,0,0,0,1,0,0,8.7,18.02,1015,79,0.89,210,2.304215456,3.220630676,17.55661876,18.55975005
2021-06-24 02:30:00-07:00,19.67410552,34.85336441,152.2400007,-999999,6,24,2,30,0,0,0,0,1,0,0,8.7,18.02,1015,79,0.89,210,2.691250885,3.436072157,17.72004217,18.51099944
2021-06-24 02:45:00-07:00,19.72968435,34.58888007,150.8554328,-999999,6,24,2,45,0,0,0,0,1,0,0,8.7,18.02,1015,79,0.89,210,3.524808026,2.541407671,17.81671777,18.42778284
2021-06-24 03:00:00-07:00,19.7857301,34.32095237,149.4666254,-999999,6,24,3,0,0,0,0,0,1,0,0,8.7,17.48,1015,81,3.09,270,3.334027324,3.646443922,29.57019581,24.18305828
2021-06-24 03:15:00-07:00,19.8422437,34.04969592,148.0735739,-999999,6,24,3,15,0,0,0,0,1,0,0,8.7,17.48,1015,81,3.09,270,2.786510824,3.613196285,29.39015932,24.18287782
2021-06-24 03:30:00-07:00,19.89922608,33.77522533,146.6762737,-999999,6,24,3,30,0,0,0,0,1,0,0,8.7,17.48,1015,81,3.09,270,2.883483091,2.914038519,29.29765944,24.18305828
2021-06-24 03:45:00-07:00,19.95667816,33.49765521,145.2747203,-999999,6,24,3,45,0,0,0,0,1,0,0,8.7,17.48,1015,81,3.09,270,3.309763581,3.4575126,29.47974774,24.19542859
2021-06-24 04:00:00-07:00,20.01460087,33.21710017,143.868909,-999999,6,24,4,0,0,0,0,0,1,0,0,8.7,16.91,1015,82,1.54,260,2.322805823,3.700984749,55.51246247,43.42390087
2021-06-24 04:15:00-07:00,20.07299514,32.93367482,142.4588354,-999999,6,24,4,15,0,0,0,0,1,0,0,8.7,16.91,1015,82,1.54,260,3.81260542,3.178951111,55.76710679,44.94458223
2021-06-24 04:30:00-07:00,20.13186189,32.64749377,141.0444948,-999999,6,24,4,30,0,0,0,0,1,0,0,8.7,16.91,1015,82,1.54,260,4.153016618,3.626965054,56.53103976,42.91700709
2021-06-24 04:45:00-07:00,20.19120205,32.35867164,139.6258826,-999999,6,24,4,45,0,0,0,0,1,0,0,8.7,16.91,1015,82,1.54,260,6.15743785,4.838550588,57.04032841,42.91700709
2021-06-24 05:00:00-07:00,20.25101654,32.06732303,138.2029942,-999999,6,24,5,0,0,0,0,0,1,0,0,8.7,16.41,1015,83,2.06,270,5.418545308,4.632074597,74.19340874,67.41171697
2021-06-24 05:15:00-07:00,20.3113063,31.77356255,136.7758252,-999999,6,24,5,15,0,0,0,0,1,0,0,8.7,16.41,1015,83,2.06,270,9.691707055,7.386386405,75.48936347,67.68028955
2021-06-24 05:30:00-07:00,20.37207224,31.47750482,135.3443708,-999999,6,24,5,30,0,0,0,0,1,0,0,8.7,16.41,1015,83,2.06,270,13.34411897,7.635715904,77.1093069,68.75457986
2021-06-24 05:45:00-07:00,20.4333153,31.17926445,133.9086265,-999999,6,24,5,45,0,0,0,0,1,0,0,8.7,16.41,1015,83,2.06,270,14.41741545,10.06278275,76.78531821,69.29172502
2021-06-24 06:00:00-07:00,20.4950364,30.87895604,132.4685878,-999999,6,24,6,0,0,0,0,0,1,0,0,8.7,16.88,1015,83,0.89,222,13.56838988,9.534905447,71.06095846,78.23305004
2021-06-24 06:15:00-07:00,20.55723646,30.57669421,131.02425,-999999,6,24,6,15,0,0,0,0,1,0,0,8.7,16.88,1015,83,0.89,222,14.65770571,11.01529935,69.59879883,77.6492213
2021-06-24 06:30:00-07:00,20.61991643,30.27259356,129.5756085,-999999,6,24,6,30,0,0,0,0,1,0,0,8.7,16.88,1015,83,0.89,222,13.3260972,12.51322423,69.3063669,77.94113567
2021-06-24 06:45:00-07:00,20.68307721,29.96676872,128.1226589,-999999,6,24,6,45,0,0,0,0,1,0,0,8.7,16.88,1015,83,0.89,222,16.77025756,12.36518484,71.06095846,84.07133735
2021-06-24 07:00:00-07:00,20.74671974,29.65933428,126.6653964,-999999,6,24,7,0,0,0,0,0,1,0,0,8.7,17.84,1016,81,1.34,175,14.89799597,12.85605229,87.10525608,89.21419947
2021-06-24 07:15:00-07:00,20.81084494,29.35040486,125.2038166,-999999,6,24,7,15,0,0,0,0,1,0,0,8.7,17.84,1016,81,1.34,175,12.62925545,15.38051346,83.13203388,80.53228073
2021-06-24 07:30:00-07:00,20.87545374,29.04009508,123.7379148,-999999,6,24,7,30,0,0,0,0,1,0,0,8.7,17.84,1016,81,1.34,175,19.05101259,13.2943268,87.41088856,83.52604581
2021-06-24 07:45:00-07:00,20.94054707,28.72851953,122.2676865,-999999,6,24,7,45,0,0,0,0,1,0,0,8.7,17.84,1016,81,1.34,175,21.76228766,12.28142571,87.10525608,91.90858804
